mode,ate,drift_index,ares_penalty,confidence,proposed_zeta,zeta_max,safe_zeta,was_clipped
ares_alt,0.4657045698874125,0.29205933031452835,0.2450987712007932,0.710511621110357,0.4453029830954667,0.8,0.4453029830954667,0
full,0.16823066911376405,0.24366745405571355,0.4217941923812706,0.7463120903349213,0.5544043350939921,0.3717534015055255,0.3717534015055255,1
no_conf,0.16823066911376405,0.24366745405571355,0.4217941923812706,0.7463120903349213,0.5544043350939921,0.4981205668779857,0.4981205668779857,1
no_ares,0.16823066911376405,0.24366745405571355,0.4217941923812706,0.7463120903349213,0.5544043350939921,0.8,0.5544043350939921,0
no_di,0.16823066911376405,0.24366745405571355,0.4217941923812706,0.7463120903349213,0.5544043350939921,0.5815390041831497,0.5544043350939921,0
ares_alt,0.16823066911376405,0.24366745405571355,0.4217941923812706,0.7463120903349213,0.5544043350939921,0.4949295555051225,0.4949295555051225,1
full,1.3404065107027099,0.7629030190395291,0.029054240860723668,0.5566258694528287,0.4776692046831751,0.8,0.4776692046831751,0
no_conf,1.3404065107027099,0.7629030190395291,0.029054240860723668,0.5566258694528287,0.4776692046831751,0.8,0.4776692046831751,0
no_ares,1.3404065107027099,0.7629030190395291,0.029054240860723668,0.5566258694528287,0.4776692046831751,0.8,0.4776692046831751,0
no_di,1.3404065107027099,0.7629030190395291,0.029054240860723668,0.5566258694528287,0.4776692046831751,0.8,0.4776692046831751,0
ares_alt,1.3404065107027099,0.7629030190395291,0.029054240860723668,0.5566258694528287,0.4776692046831751,0.8,0.4776692046831751,0
full,0.676912966594652,0.8444788732871865,0.24128625429364697,0.8380393126215653,0.6964108618168183,0.8,0.6964108618168183,0
no_conf,0.676912966594652,0.8444788732871865,0.24128625429364697,0.8380393126215653,0.6964108618168183,0.8,0.6964108618168183,0
no_ares,0.676912966594652,0.8444788732871865,0.24128625429364697,0.8380393126215653,0.6964108618168183,0.8,0.6964108618168183,0
no_di,0.676912966594652,0.8444788732871865,0.24128625429364697,0.8380393126215653,0.6964108618168183,0.8,0.6964108618168183,0
ares_alt,0.676912966594652,0.8444788732871865,0.24128625429364697,0.8380393126215653,0.6964108618168183,0.8,0.6964108618168183,0
full,1.0095829658069961,0.9095522438713499,0.2935619702684903,0.8951920091836052,0.33841355691406705,0.8,0.33841355691406705,0
no_conf,1.0095829658069961,0.9095522438713499,0.2935619702684903,0.8951920091836052,0.33841355691406705,0.8,0.33841355691406705,0
no_ares,1.0095829658069961,0.9095522438713499,0.2935619702684903,0.8951920091836052,0.33841355691406705,0.8,0.33841355691406705,0
no_di,1.0095829658069961,0.9095522438713499,0.2935619702684903,0.8951920091836052,0.33841355691406705,0.8,0.33841355691406705,0
ares_alt,1.0095829658069961,0.9095522438713499,0.2935619702684903,0.8951920091836052,0.33841355691406705,0.8,0.33841355691406705,0
full,0.9976339170629704,0.5314110410045777,0.05248985794803529,0.5789867546910784,0.7421363707861733,0.8,0.7421363707861733,0
no_conf,0.9976339170629704,0.5314110410045777,0.05248985794803529,0.5789867546910784,0.7421363707861733,0.8,0.7421363707861733,0
no_ares,0.9976339170629704,0.5314110410045777,0.05248985794803529,0.5789867546910784,0.7421363707861733,0.8,0.7421363707861733,0
no_di,0.9976339170629704,0.5314110410045777,0.05248985794803529,0.5789867546910784,0.7421363707861733,0.8,0.7421363707861733,0
ares_alt,0.9976339170629704,0.5314110410045777,0.05248985794803529,0.5789867546910784,0.7421363707861733,0.8,0.7421363707861733,0
full,1.2616644807294848,0.17750658243696749,0.16942781780480248,0.43412210676388985,0.11737619225900078,0.8,0.11737619225900078,0
no_conf,1.2616644807294848,0.17750658243696749,0.16942781780480248,0.43412210676388985,0.11737619225900078,0.8,0.11737619225900078,0
no_ares,1.2616644807294848,0.17750658243696749,0.16942781780480248,0.43412210676388985,0.11737619225900078,0.8,0.11737619225900078,0
no_di,1.2616644807294848,0.17750658243696749,0.16942781780480248,0.43412210676388985,0.11737619225900078,0.8,0.11737619225900078,0
ares_alt,1.2616644807294848,0.17750658243696749,0.16942781780480248,0.43412210676388985,0.11737619225900078,0.8,0.11737619225900078,0
full,1.8549209170080534,0.4482073282568715,0.15376753621039307,0.7189340340904156,0.10512011940511096,0.8,0.10512011940511096,0
no_conf,1.8549209170080534,0.4482073282568715,0.15376753621039307,0.7189340340904156,0.10512011940511096,0.8,0.10512011940511096,0
no_ares,1.8549209170080534,0.4482073282568715,0.15376753621039307,0.7189340340904156,0.10512011940511096,0.8,0.10512011940511096,0
no_di,1.8549209170080534,0.4482073282568715,0.15376753621039307,0.7189340340904156,0.10512011940511096,0.8,0.10512011940511096,0
ares_alt,1.8549209170080534,0.4482073282568715,0.15376753621039307,0.7189340340904156,0.10512011940511096,0.8,0.10512011940511096,0
full,0.5560442132016277,0.7030334656988926,0.3168848865346315,0.9872641632797747,0.5342503967606309,0.8,0.5342503967606309,0
no_conf,0.5560442132016277,0.7030334656988926,0.3168848865346315,0.9872641632797747,0.5342503967606309,0.8,0.5342503967606309,0
no_ares,0.5560442132016277,0.7030334656988926,0.3168848865346315,0.9872641632797747,0.5342503967606309,0.8,0.5342503967606309,0
no_di,0.5560442132016277,0.7030334656988926,0.3168848865346315,0.9872641632797747,0.5342503967606309,0.8,0.5342503967606309,0
ares_alt,0.5560442132016277,0.7030334656988926,0.3168848865346315,0.9872641632797747,0.5342503967606309,0.8,0.5342503967606309,0
full,0.9550117472554656,0.7614325631840076,0.45166393598202653,0.804487162702846,0.7742478564845657,0.8,0.7742478564845657,0
no_conf,0.9550117472554656,0.7614325631840076,0.45166393598202653,0.804487162702846,0.7742478564845657,0.8,0.7742478564845657,0
no_ares,0.9550117472554656,0.7614325631840076,0.45166393598202653,0.804487162702846,0.7742478564845657,0.8,0.7742478564845657,0
no_di,0.9550117472554656,0.7614325631840076,0.45166393598202653,0.804487162702846,0.7742478564845657,0.8,0.7742478564845657,0
ares_alt,0.9550117472554656,0.7614325631840076,0.45166393598202653,0.804487162702846,0.7742478564845657,0.8,0.7742478564845657,0
full,1.5640103414763544,0.8668014382619265,0.057052035591818595,0.8126894520956514,0.408062089669158,0.8,0.408062089669158,0
no_conf,1.5640103414763544,0.8668014382619265,0.057052035591818595,0.8126894520956514,0.408062089669158,0.8,0.408062089669158,0
no_ares,1.5640103414763544,0.8668014382619265,0.057052035591818595,0.8126894520956514,0.408062089669158,0.8,0.408062089669158,0
no_di,1.5640103414763544,0.8668014382619265,0.057052035591818595,0.8126894520956514,0.408062089669158,0.8,0.408062089669158,0
ares_alt,1.5640103414763544,0.8668014382619265,0.057052035591818595,0.8126894520956514,0.408062089669158,0.8,0.408062089669158,0
full,1.1062076048225504,0.6541024094823568,0.4849075583527847,0.9892046570021371,0.3017597718415337,0.8,0.3017597718415337,0
no_conf,1.1062076048225504,0.6541024094823568,0.4849075583527847,0.9892046570021371,0.3017597718415337,0.8,0.3017597718415337,0
no_ares,1.1062076048225504,0.6541024094823568,0.4849075583527847,0.9892046570021371,0.3017597718415337,0.8,0.3017597718415337,0
no_di,1.1062076048225504,0.6541024094823568,0.4849075583527847,0.9892046570021371,0.3017597718415337,0.8,0.3017597718415337,0
ares_alt,1.1062076048225504,0.6541024094823568,0.4849075583527847,0.9892046570021371,0.3017597718415337,0.8,0.3017597718415337,0
full,1.4675069948758324,0.7499835379352686,0.1732464306565244,0.3867088424049547,0.12866287220000383,0.8,0.12866287220000383,0
no_conf,1.4675069948758324,0.7499835379352686,0.1732464306565244,0.3867088424049547,0.12866287220000383,0.8,0.12866287220000383,0
no_ares,1.4675069948758324,0.7499835379352686,0.1732464306565244,0.3867088424049547,0.12866287220000383,0.8,0.12866287220000383,0
no_di,1.4675069948758324,0.7499835379352686,0.1732464306565244,0.3867088424049547,0.12866287220000383,0.8,0.12866287220000383,0
ares_alt,1.4675069948758324,0.7499835379352686,0.1732464306565244,0.3867088424049547,0.12866287220000383,0.8,0.12866287220000383,0
full,1.5546862550583571,0.4896997418169059,0.4927700847474631,0.6254814193355571,0.7845418853516882,0.8,0.7845418853516882,0
no_conf,1.5546862550583571,0.4896997418169059,0.4927700847474631,0.6254814193355571,0.7845418853516882,0.8,0.7845418853516882,0
no_ares,1.5546862550583571,0.4896997418169059,0.4927700847474631,0.6254814193355571,0.7845418853516882,0.8,0.7845418853516882,0
no_di,1.5546862550583571,0.4896997418169059,0.4927700847474631,0.6254814193355571,0.7845418853516882,0.8,0.7845418853516882,0
ares_alt,1.5546862550583571,0.4896997418169059,0.4927700847474631,0.6254814193355571,0.7845418853516882,0.8,0.7845418853516882,0
full,0.8231520043881198,0.7936821505599726,0.04240963615591603,0.6888231970964347,0.661441850890007,0.8,0.661441850890007,0
no_conf,0.8231520043881198,0.7936821505599726,0.04240963615591603,0.6888231970964347,0.661441850890007,0.8,0.661441850890007,0
no_ares,0.8231520043881198,0.7936821505599726,0.04240963615591603,0.6888231970964347,0.661441850890007,0.8,0.661441850890007,0
no_di,0.8231520043881198,0.7936821505599726,0.04240963615591603,0.6888231970964347,0.661441850890007,0.8,0.661441850890007,0
ares_alt,0.8231520043881198,0.7936821505599726,0.04240963615591603,0.6888231970964347,0.661441850890007,0.8,0.661441850890007,0
full,1.8494033344397773,0.8225830906174316,0.018485363600587112,0.5608916389147138,0.1340889306196959,0.8,0.1340889306196959,0
no_conf,1.8494033344397773,0.8225830906174316,0.018485363600587112,0.5608916389147138,0.1340889306196959,0.8,0.1340889306196959,0
no_ares,1.8494033344397773,0.8225830906174316,0.018485363600587112,0.5608916389147138,0.1340889306196959,0.8,0.1340889306196959,0
no_di,1.8494033344397773,0.8225830906174316,0.018485363600587112,0.5608916389147138,0.1340889306196959,0.8,0.1340889306196959,0
ares_alt,1.8494033344397773,0.8225830906174316,0.018485363600587112,0.5608916389147138,0.1340889306196959,0.8,0.1340889306196959,0
full,0.218564582229116,0.6753056286674841,0.3566290981558491,0.8416044779261385,0.705819583638964,0.35308340606113375,0.35308340606113375,1
no_conf,0.218564582229116,0.6753056286674841,0.3566290981558491,0.8416044779261385,0.705819583638964,0.41953603542033596,0.41953603542033596,1
no_ares,0.218564582229116,0.6753056286674841,0.3566290981558491,0.8416044779261385,0.705819583638964,0.5368259749383477,0.5368259749383477,1
no_di,0.218564582229116,0.6753056286674841,0.3566290981558491,0.8416044779261385,0.705819583638964,0.8,0.705819583638964,0
ares_alt,0.218564582229116,0.6753056286674841,0.3566290981558491,0.8416044779261385,0.705819583638964,0.4360428593903196,0.4360428593903196,1
full,1.4788629369530197,0.8008715921066321,0.024481854911639622,0.46417460530890897,0.5353284413626721,0.8,0.5353284413626721,0
no_conf,1.4788629369530197,0.8008715921066321,0.024481854911639622,0.46417460530890897,0.5353284413626721,0.8,0.5353284413626721,0
no_ares,1.4788629369530197,0.8008715921066321,0.024481854911639622,0.46417460530890897,0.5353284413626721,0.8,0.5353284413626721,0
no_di,1.4788629369530197,0.8008715921066321,0.024481854911639622,0.46417460530890897,0.5353284413626721,0.8,0.5353284413626721,0
ares_alt,1.4788629369530197,0.8008715921066321,0.024481854911639622,0.46417460530890897,0.5353284413626721,0.8,0.5353284413626721,0
full,1.7162506092496463,0.0045001249396591225,0.2573146710581749,0.7741011795550781,0.12072510239002926,0.8,0.12072510239002926,0
no_conf,1.7162506092496463,0.0045001249396591225,0.2573146710581749,0.7741011795550781,0.12072510239002926,0.8,0.12072510239002926,0
no_ares,1.7162506092496463,0.0045001249396591225,0.2573146710581749,0.7741011795550781,0.12072510239002926,0.8,0.12072510239002926,0
no_di,1.7162506092496463,0.0045001249396591225,0.2573146710581749,0.7741011795550781,0.12072510239002926,0.8,0.12072510239002926,0
ares_alt,1.7162506092496463,0.0045001249396591225,0.2573146710581749,0.7741011795550781,0.12072510239002926,0.8,0.12072510239002926,0
full,0.8027111151067758,0.8956348813836968,0.33580640442792936,0.4663608543524181,0.6969467907423389,0.603094235253558,0.603094235253558,1
no_conf,0.8027111151067758,0.8956348813836968,0.33580640442792936,0.4663608543524181,0.6969467907423389,0.8,0.6969467907423389,0
no_ares,0.8027111151067758,0.8956348813836968,0.33580640442792936,0.4663608543524181,0.6969467907423389,0.8,0.6969467907423389,0
no_di,0.8027111151067758,0.8956348813836968,0.33580640442792936,0.4663608543524181,0.6969467907423389,0.8,0.6969467907423389,0
ares_alt,0.8027111151067758,0.8956348813836968,0.33580640442792936,0.4663608543524181,0.6969467907423389,0.5201970360175792,0.5201970360175792,1
full,0.6960628468190286,0.8533446711440594,0.14947182555945276,0.7132241756182043,0.37785804742348383,0.8,0.37785804742348383,0
no_conf,0.6960628468190286,0.8533446711440594,0.14947182555945276,0.7132241756182043,0.37785804742348383,0.8,0.37785804742348383,0
no_ares,0.6960628468190286,0.8533446711440594,0.14947182555945276,0.7132241756182043,0.37785804742348383,0.8,0.37785804742348383,0
no_di,0.6960628468190286,0.8533446711440594,0.14947182555945276,0.7132241756182043,0.37785804742348383,0.8,0.37785804742348383,0
ares_alt,0.6960628468190286,0.8533446711440594,0.14947182555945276,0.7132241756182043,0.37785804742348383,0.8,0.37785804742348383,0
full,0.549650101510134,0.8865575621718692,0.09379684096974567,0.35936811386503414,0.33934885698196227,0.39890107953036735,0.33934885698196227,0
no_conf,0.549650101510134,0.8865575621718692,0.09379684096974567,0.35936811386503414,0.33934885698196227,0.8,0.33934885698196227,0
no_ares,0.549650101510134,0.8865575621718692,0.09379684096974567,0.35936811386503414,0.33934885698196227,0.44063366056926023,0.33934885698196227,0
no_di,0.549650101510134,0.8865575621718692,0.09379684096974567,0.35936811386503414,0.33934885698196227,0.8,0.33934885698196227,0
ares_alt,0.549650101510134,0.8865575621718692,0.09379684096974567,0.35936811386503414,0.33934885698196227,0.25699723672054964,0.25699723672054964,1
full,1.435278295283135,0.8074316059762817,0.4993716850333824,0.5074534399078154,0.38555936579189753,0.8,0.38555936579189753,0
no_conf,1.435278295283135,0.8074316059762817,0.4993716850333824,0.5074534399078154,0.38555936579189753,0.8,0.38555936579189753,0
no_ares,1.435278295283135,0.8074316059762817,0.4993716850333824,0.5074534399078154,0.38555936579189753,0.8,0.38555936579189753,0
no_di,1.435278295283135,0.8074316059762817,0.4993716850333824,0.5074534399078154,0.38555936579189753,0.8,0.38555936579189753,0
ares_alt,1.435278295283135,0.8074316059762817,0.4993716850333824,0.5074534399078154,0.38555936579189753,0.8,0.38555936579189753,0
full,0.2736425560592526,0.5748719296230336,0.4987900186314586,0.790616707084461,0.5166489882893602,0.3992875766067473,0.3992875766067473,1
no_conf,0.2736425560592526,0.5748719296230336,0.4987900186314586,0.790616707084461,0.5166489882893602,0.5050330622017727,0.5050330622017727,1
no_ares,0.2736425560592526,0.5748719296230336,0.4987900186314586,0.790616707084461,0.5166489882893602,0.739807693384029,0.5166489882893602,0
no_di,0.2736425560592526,0.5748719296230336,0.4987900186314586,0.790616707084461,0.5166489882893602,0.8,0.5166489882893602,0
ares_alt,0.2736425560592526,0.5748719296230336,0.4987900186314586,0.790616707084461,0.5166489882893602,0.5447779767774446,0.5166489882893602,0
full,0.784738185843588,0.9152987602855548,0.24845829806517472,0.39405683931914304,0.35576492423939343,0.5269087789615854,0.35576492423939343,0
no_conf,0.784738185843588,0.9152987602855548,0.24845829806517472,0.39405683931914304,0.35576492423939343,0.8,0.35576492423939343,0
no_ares,0.784738185843588,0.9152987602855548,0.24845829806517472,0.39405683931914304,0.35576492423939343,0.6683926586287249,0.35576492423939343,0
no_di,0.784738185843588,0.9152987602855548,0.24845829806517472,0.39405683931914304,0.35576492423939343,0.8,0.35576492423939343,0
ares_alt,0.784738185843588,0.9152987602855548,0.24845829806517472,0.39405683931914304,0.35576492423939343,0.40389626873772827,0.35576492423939343,0
full,0.1343333376955338,0.20197903768878156,0.008834390499956102,0.6172959415501144,0.5441781854662581,0.751072295326679,0.5441781854662581,0
no_conf,0.1343333376955338,0.20197903768878156,0.008834390499956102,0.6172959415501144,0.5441781854662581,0.8,0.5441781854662581,0
no_ares,0.1343333376955338,0.20197903768878156,0.008834390499956102,0.6172959415501144,0.5441781854662581,0.7823738146795305,0.5441781854662581,0
no_di,0.1343333376955338,0.20197903768878156,0.008834390499956102,0.6172959415501144,0.5441781854662581,0.8,0.5441781854662581,0
ares_alt,0.1343333376955338,0.20197903768878156,0.008834390499956102,0.6172959415501144,0.5441781854662581,0.2788827350659991,0.2788827350659991,1
full,0.6865849247578155,0.4203817715052771,0.47960463642228796,0.8263741851024409,0.47859964586146586,0.8,0.47859964586146586,0
no_conf,0.6865849247578155,0.4203817715052771,0.47960463642228796,0.8263741851024409,0.47859964586146586,0.8,0.47859964586146586,0
no_ares,0.6865849247578155,0.4203817715052771,0.47960463642228796,0.8263741851024409,0.47859964586146586,0.8,0.47859964586146586,0
no_di,0.6865849247578155,0.4203817715052771,0.47960463642228796,0.8263741851024409,0.47859964586146586,0.8,0.47859964586146586,0
ares_alt,0.6865849247578155,0.4203817715052771,0.47960463642228796,0.8263741851024409,0.47859964586146586,0.8,0.47859964586146586,0
full,0.5690817502236505,0.8969967987729952,0.11754855844032974,0.5277399113616739,0.736345370096064,0.5862642396573627,0.5862642396573627,1
no_conf,0.5690817502236505,0.8969967987729952,0.11754855844032974,0.5277399113616739,0.736345370096064,0.8,0.736345370096064,0
no_ares,0.5690817502236505,0.8969967987729952,0.11754855844032974,0.5277399113616739,0.736345370096064,0.6622452313544316,0.6622452313544316,1
no_di,0.5690817502236505,0.8969967987729952,0.11754855844032974,0.5277399113616739,0.736345370096064,0.8,0.736345370096064,0
ares_alt,0.5690817502236505,0.8969967987729952,0.11754855844032974,0.5277399113616739,0.736345370096064,0.4354912491816502,0.4354912491816502,1
full,1.0590841105701447,0.7423179494179767,0.29537239708188306,0.7574074463066466,0.30956830406037794,0.8,0.30956830406037794,0
no_conf,1.0590841105701447,0.7423179494179767,0.29537239708188306,0.7574074463066466,0.30956830406037794,0.8,0.30956830406037794,0
no_ares,1.0590841105701447,0.7423179494179767,0.29537239708188306,0.7574074463066466,0.30956830406037794,0.8,0.30956830406037794,0
no_di,1.0590841105701447,0.7423179494179767,0.29537239708188306,0.7574074463066466,0.30956830406037794,0.8,0.30956830406037794,0
ares_alt,1.0590841105701447,0.7423179494179767,0.29537239708188306,0.7574074463066466,0.30956830406037794,0.8,0.30956830406037794,0
full,0.48274412325332583,0.32249234716866526,0.07772078204171123,0.9120200557035651,0.2982728532750799,0.8,0.2982728532750799,0
no_conf,0.48274412325332583,0.32249234716866526,0.07772078204171123,0.9120200557035651,0.2982728532750799,0.8,0.2982728532750799,0
no_ares,0.48274412325332583,0.32249234716866526,0.07772078204171123,0.9120200557035651,0.2982728532750799,0.8,0.2982728532750799,0
no_di,0.48274412325332583,0.32249234716866526,0.07772078204171123,0.9120200557035651,0.2982728532750799,0.8,0.2982728532750799,0
ares_alt,0.48274412325332583,0.32249234716866526,0.07772078204171123,0.9120200557035651,0.2982728532750799,0.8,0.2982728532750799,0
full,1.1229787888287692,0.7919744251413741,0.3919120546878568,0.606870381008935,0.433380116010708,0.8,0.433380116010708,0
no_conf,1.1229787888287692,0.7919744251413741,0.3919120546878568,0.606870381008935,0.433380116010708,0.8,0.433380116010708,0
no_ares,1.1229787888287692,0.7919744251413741,0.3919120546878568,0.606870381008935,0.433380116010708,0.8,0.433380116010708,0
no_di,1.1229787888287692,0.7919744251413741,0.3919120546878568,0.606870381008935,0.433380116010708,0.8,0.433380116010708,0
ares_alt,1.1229787888287692,0.7919744251413741,0.3919120546878568,0.606870381008935,0.433380116010708,0.8,0.433380116010708,0
full,1.9894034978700497,0.6745974769790241,0.40731922155894135,0.9317877784534623,0.6513128853605374,0.8,0.6513128853605374,0
no_conf,1.9894034978700497,0.6745974769790241,0.40731922155894135,0.9317877784534623,0.6513128853605374,0.8,0.6513128853605374,0
no_ares,1.9894034978700497,0.6745974769790241,0.40731922155894135,0.9317877784534623,0.6513128853605374,0.8,0.6513128853605374,0
no_di,1.9894034978700497,0.6745974769790241,0.40731922155894135,0.9317877784534623,0.6513128853605374,0.8,0.6513128853605374,0
ares_alt,1.9894034978700497,0.6745974769790241,0.40731922155894135,0.9317877784534623,0.6513128853605374,0.8,0.6513128853605374,0
full,0.37035868990713516,0.5621707337375722,0.05094707865727244,0.7570454885947988,0.7687445997314677,0.8,0.7687445997314677,0
no_conf,0.37035868990713516,0.5621707337375722,0.05094707865727244,0.7570454885947988,0.7687445997314677,0.8,0.7687445997314677,0
no_ares,0.37035868990713516,0.5621707337375722,0.05094707865727244,0.7570454885947988,0.7687445997314677,0.8,0.7687445997314677,0
no_di,0.37035868990713516,0.5621707337375722,0.05094707865727244,0.7570454885947988,0.7687445997314677,0.8,0.7687445997314677,0
ares_alt,0.37035868990713516,0.5621707337375722,0.05094707865727244,0.7570454885947988,0.7687445997314677,0.6879393738000766,0.6879393738000766,1
full,1.0254641286002226,0.4329724928677672,0.01792137570908159,0.9718421656304541,0.17210187889111117,0.8,0.17210187889111117,0
no_conf,1.0254641286002226,0.4329724928677672,0.01792137570908159,0.9718421656304541,0.17210187889111117,0.8,0.17210187889111117,0
no_ares,1.0254641286002226,0.4329724928677672,0.01792137570908159,0.9718421656304541,0.17210187889111117,0.8,0.17210187889111117,0
no_di,1.0254641286002226,0.4329724928677672,0.01792137570908159,0.9718421656304541,0.17210187889111117,0.8,0.17210187889111117,0
ares_alt,1.0254641286002226,0.4329724928677672,0.01792137570908159,0.9718421656304541,0.17210187889111117,0.8,0.17210187889111117,0
full,0.08215818660969387,0.24606661150493847,0.03276521695919121,0.6185824896882336,0.46126146087997877,0.3519114627466101,0.3519114627466101,1
no_conf,0.08215818660969387,0.24606661150493847,0.03276521695919121,0.6185824896882336,0.46126146087997877,0.5688998130612685,0.46126146087997877,0
no_ares,0.08215818660969387,0.24606661150493847,0.03276521695919121,0.6185824896882336,0.46126146087997877,0.39694058762764384,0.39694058762764384,1
no_di,0.08215818660969387,0.24606661150493847,0.03276521695919121,0.6185824896882336,0.46126146087997877,0.8,0.46126146087997877,0
ares_alt,0.08215818660969387,0.24606661150493847,0.03276521695919121,0.6185824896882336,0.46126146087997877,0.15944433400619698,0.15944433400619698,1
full,0.6251398980571679,0.05096048257488606,0.05580018412461335,0.5691530645929497,0.1423699155785753,0.8,0.1423699155785753,0
no_conf,0.6251398980571679,0.05096048257488606,0.05580018412461335,0.5691530645929497,0.1423699155785753,0.8,0.1423699155785753,0
no_ares,0.6251398980571679,0.05096048257488606,0.05580018412461335,0.5691530645929497,0.1423699155785753,0.8,0.1423699155785753,0
no_di,0.6251398980571679,0.05096048257488606,0.05580018412461335,0.5691530645929497,0.1423699155785753,0.8,0.1423699155785753,0
ares_alt,0.6251398980571679,0.05096048257488606,0.05580018412461335,0.5691530645929497,0.1423699155785753,0.8,0.1423699155785753,0
full,1.3963794512198269,0.20702054152481197,0.15103578439181925,0.5758880440246682,0.3916267431484035,0.8,0.3916267431484035,0
no_conf,1.3963794512198269,0.20702054152481197,0.15103578439181925,0.5758880440246682,0.3916267431484035,0.8,0.3916267431484035,0
no_ares,1.3963794512198269,0.20702054152481197,0.15103578439181925,0.5758880440246682,0.3916267431484035,0.8,0.3916267431484035,0
no_di,1.3963794512198269,0.20702054152481197,0.15103578439181925,0.5758880440246682,0.3916267431484035,0.8,0.3916267431484035,0
ares_alt,1.3963794512198269,0.20702054152481197,0.15103578439181925,0.5758880440246682,0.3916267431484035,0.8,0.3916267431484035,0
full,0.0033214153496010645,0.11207037099869754,0.43138228187043903,0.30086314375833567,0.4557171490690126,0.01,0.01,1
no_conf,0.0033214153496010645,0.11207037099869754,0.43138228187043903,0.30086314375833567,0.4557171490690126,0.01200252752383648,0.01200252752383648,1
no_ares,0.0033214153496010645,0.11207037099869754,0.43138228187043903,0.30086314375833567,0.4557171490690126,0.016372383497037624,0.016372383497037624,1
no_di,0.0033214153496010645,0.11207037099869754,0.43138228187043903,0.30086314375833567,0.4557171490690126,0.01,0.01,1
ares_alt,0.0033214153496010645,0.11207037099869754,0.43138228187043903,0.30086314375833567,0.4557171490690126,0.01,0.01,1
full,0.9790040130144162,0.3330941610106378,0.21566351007322482,0.846406796268609,0.6888425943504696,0.8,0.6888425943504696,0
no_conf,0.9790040130144162,0.3330941610106378,0.21566351007322482,0.846406796268609,0.6888425943504696,0.8,0.6888425943504696,0
no_ares,0.9790040130144162,0.3330941610106378,0.21566351007322482,0.846406796268609,0.6888425943504696,0.8,0.6888425943504696,0
no_di,0.9790040130144162,0.3330941610106378,0.21566351007322482,0.846406796268609,0.6888425943504696,0.8,0.6888425943504696,0
ares_alt,0.9790040130144162,0.3330941610106378,0.21566351007322482,0.846406796268609,0.6888425943504696,0.8,0.6888425943504696,0
full,0.5206970868305001,0.32249044096772983,0.12124142651416636,0.6359043803857456,0.578280850361169,0.8,0.578280850361169,0
no_conf,0.5206970868305001,0.32249044096772983,0.12124142651416636,0.6359043803857456,0.578280850361169,0.8,0.578280850361169,0
no_ares,0.5206970868305001,0.32249044096772983,0.12124142651416636,0.6359043803857456,0.578280850361169,0.8,0.578280850361169,0
no_di,0.5206970868305001,0.32249044096772983,0.12124142651416636,0.6359043803857456,0.578280850361169,0.8,0.578280850361169,0
ares_alt,0.5206970868305001,0.32249044096772983,0.12124142651416636,0.6359043803857456,0.578280850361169,0.8,0.578280850361169,0
full,0.4565057509268411,0.33073574205486667,0.46519230879457524,0.33399850289287064,0.4225387236676964,0.3783767973104945,0.3783767973104945,1
no_conf,0.4565057509268411,0.33073574205486667,0.46519230879457524,0.33399850289287064,0.4225387236676964,0.8,0.4225387236676964,0
no_ares,0.4565057509268411,0.33073574205486667,0.46519230879457524,0.33399850289287064,0.4225387236676964,0.8,0.4225387236676964,0
no_di,0.4565057509268411,0.33073574205486667,0.46519230879457524,0.33399850289287064,0.4225387236676964,0.641728557258548,0.4225387236676964,0
ares_alt,0.4565057509268411,0.33073574205486667,0.46519230879457524,0.33399850289287064,0.4225387236676964,0.3029037398049721,0.3029037398049721,1
full,1.4231160831935556,0.15045401155747407,0.023687010002740927,0.3967437601469715,0.743176235471478,0.8,0.743176235471478,0
no_conf,1.4231160831935556,0.15045401155747407,0.023687010002740927,0.3967437601469715,0.743176235471478,0.8,0.743176235471478,0
no_ares,1.4231160831935556,0.15045401155747407,0.023687010002740927,0.3967437601469715,0.743176235471478,0.8,0.743176235471478,0
no_di,1.4231160831935556,0.15045401155747407,0.023687010002740927,0.3967437601469715,0.743176235471478,0.8,0.743176235471478,0
ares_alt,1.4231160831935556,0.15045401155747407,0.023687010002740927,0.3967437601469715,0.743176235471478,0.8,0.743176235471478,0
full,0.018519563642246828,0.18832197481135182,0.015641756450822275,0.3774406272935423,0.5341045006398074,0.06533851019607886,0.06533851019607886,1
no_conf,0.018519563642246828,0.18832197481135182,0.015641756450822275,0.3774406272935423,0.5341045006398074,0.17310937263058318,0.17310937263058318,1
no_ares,0.018519563642246828,0.18832197481135182,0.015641756450822275,0.3774406272935423,0.5341045006398074,0.07049179219782775,0.07049179219782775,1
no_di,0.018519563642246828,0.18832197481135182,0.015641756450822275,0.3774406272935423,0.5341045006398074,0.545207246760833,0.5341045006398074,0
ares_alt,0.018519563642246828,0.18832197481135182,0.015641756450822275,0.3774406272935423,0.5341045006398074,0.017030562917451763,0.017030562917451763,1
full,0.48327781747817156,0.5692120504306768,0.2950976913830631,0.8946047331628453,0.10331897503831175,0.8,0.10331897503831175,0
no_conf,0.48327781747817156,0.5692120504306768,0.2950976913830631,0.8946047331628453,0.10331897503831175,0.8,0.10331897503831175,0
no_ares,0.48327781747817156,0.5692120504306768,0.2950976913830631,0.8946047331628453,0.10331897503831175,0.8,0.10331897503831175,0
no_di,0.48327781747817156,0.5692120504306768,0.2950976913830631,0.8946047331628453,0.10331897503831175,0.8,0.10331897503831175,0
