h_rate,controller,seed,viol_rate,final_V,auc_V,pearson
0.3,C3_raw,16,0.5095095095095095,0.18719699157362008,0.8919460026770432,0.5690074701340597
0.3,C3_raw,17,0.5105105105105106,0.6968527828846809,0.874735265956384,0.45158407301158365
0.3,C3_raw,18,0.5125125125125125,1.0907957403958994,0.8778224671518505,0.7464598661297029
0.3,C3_raw,19,0.5035035035035035,0.5781905869521539,0.8800569920282474,0.6216831442581978
0.3,C3_raw,20,0.5085085085085085,0.4163610247088249,0.8726705454558972,0.7006598385137137
0.3,C3_raw,21,0.5175175175175175,0.17484293385085517,0.8552946205792151,0.3879375422594901
0.3,C3_raw,22,0.5095095095095095,1.8679105030963612,0.886959642448713,0.7585559927984128
0.3,C3_raw,23,0.5075075075075075,0.2791587936094146,0.8493414973041449,0.7048337347120294
0.3,C3_raw,24,0.5115115115115115,0.7951984953412577,0.9037849857283283,0.8219034698940434
0.3,C3_raw,25,0.5235235235235235,1.199225106807001,0.8736181120085874,0.7207920540428864
0.3,C3_raw,26,0.5095095095095095,0.3673506184558131,0.8800361146343609,0.6907370666052758
0.3,C3_raw,27,0.5145145145145145,0.9532560620132878,0.8631079764310438,0.22328513975812656
0.3,C3_raw,28,0.5085085085085085,0.46028149428533743,0.859006985257735,0.745863971135287
0.3,C3_raw,29,0.5085085085085085,0.6829538055839015,0.8796925995514225,0.6933447034634506
0.3,C3_raw,30,0.5205205205205206,1.6246479338554227,0.8576317153872257,0.7091727255178938
0.3,C3_raw,31,0.5135135135135135,1.0473425683915942,0.8813491609864097,0.7748437767025919
0.3,C3_raw,32,0.5185185185185185,0.9175064292917611,0.8783893946261476,0.8039346155402407
0.3,C3_raw,33,0.5175175175175175,1.9132788526099043,0.8615149867355986,0.7528469381283083
0.3,C3_raw,34,0.5245245245245245,0.2806156099538301,0.8905443797022524,0.7441531870068487
0.3,C3_raw,35,0.5195195195195195,0.5585340078873807,0.8733769947526414,0.29518046350002475
0.3,C3_raw,36,0.5205205205205206,0.4349812069403107,0.85121798437983,0.733162839697419
0.3,C3_raw,37,0.5185185185185185,1.0471640925049794,0.8761159188577783,0.8215978089418664
0.3,C3_raw,38,0.5005005005005005,3.033217232720304,0.8598115937267237,0.7706711651173815
0.3,C3_raw,39,0.5075075075075075,0.5680249663314196,0.8880257878076541,0.710880487730731
0.5,C3_EMA,0,0.3333333333333333,0.6119535745296825,2.0196228276575,0.7918647310883095
0.5,C3_EMA,1,0.33633633633633636,0.4652525769121009,1.9808602892196285,0.7106476262433677
0.5,C3_EMA,2,0.36036036036036034,0.9523774454661561,1.9294088393508972,0.8044706753658972
0.5,C3_EMA,3,0.34234234234234234,0.0771020917203491,2.032906990083562,0.8306440006893672
0.5,C3_EMA,4,0.34534534534534533,0.35235719191975784,2.046502749955734,0.8284260470819356
0.5,C3_EMA,5,0.34234234234234234,0.5802255678870781,1.9339621908997005,0.7852974402816315
0.5,C3_EMA,6,0.35535535535535534,1.6316383562095471,2.0801239176101087,0.808049295050484
0.5,C3_EMA,7,0.34134134134134136,0.11455952748754722,2.009545098262115,0.7915353243531904
0.5,C3_EMA,8,0.3483483483483483,0.8623117824111955,1.964956626086647,0.810139572754766
0.5,C3_EMA,9,0.3353353353353353,1.0495527650809182,1.9656605162298801,0.8151221554208776
0.5,C3_EMA,10,0.3663663663663664,0.9877606046705454,2.1204182322683844,0.7875697208445567
