seed,ablation,h_rate,final_energy,mean_energy,max_energy,total_regret,oscillation_count,oscillation_index,c2_rejections,c2_rejection_rate,drift_detections,mean_detection_delay,mean_recovery_energy,lr_base
10,C1_only,0.0,0.31089141764494277,0.34347717826643975,5.413525750212339,185.98172231823594,278,0.4633333333333333,0,0.0,0,50.0,0.2919224254381608,0.1
11,C1_only,0.0,0.09756248613655732,0.3646239919502464,4.7971123627879475,178.8893816811668,300,0.5,0,0.0,0,50.0,0.1809981683392986,0.1
12,C1_only,0.0,0.29674632052155925,0.35964966586755576,5.3516536482368755,196.76255120972112,304,0.5066666666666667,0,0.0,0,50.0,0.1919188397478659,0.1
13,C1_only,0.0,0.4301275483801614,0.4052869267491519,8.812058818202937,273.47148126915295,286,0.4766666666666667,0,0.0,0,50.0,0.27457140005057457,0.1
14,C1_only,0.0,0.4883315786829908,0.40314379620538177,8.236549416841546,211.2555885145172,287,0.47833333333333333,0,0.0,0,50.0,0.291831922497483,0.1
15,C1_only,0.0,0.161329536484571,0.42238572322014356,9.2179735064034,228.89333753136154,268,0.44666666666666666,0,0.0,0,50.0,0.4561975530636475,0.1
16,C1_only,0.0,0.2535141674026022,0.4222182970718036,8.813851343007327,259.4823989178757,292,0.4866666666666667,0,0.0,0,50.0,0.14566501349197092,0.1
17,C1_only,0.0,0.10430217323475269,0.38548548058862225,5.357555055966497,238.05002433646897,281,0.4683333333333333,0,0.0,0,50.0,0.4613958774930962,0.1
18,C1_only,0.0,0.2963446570405669,0.46767568823372113,10.779887324063743,288.72482966904676,266,0.44333333333333336,0,0.0,6,14.5,0.26823053311626854,0.1
19,C1_only,0.0,0.4353146697834391,0.34823972394832176,4.982027988455528,236.68510790717343,293,0.48833333333333334,0,0.0,0,50.0,0.2481082954247427,0.1
0,C2_only,0.0,0.23929173758197722,0.7111773637533584,5.162279121166064,401.02580188834264,73,0.12166666666666667,441,0.735,0,50.0,0.6320847596379886,0.1
1,C2_only,0.0,0.2699773570667616,0.6233021316316439,5.310430748118435,348.02591065392187,53,0.08833333333333333,455,0.7583333333333333,0,50.0,0.39396344952407836,0.1
2,C2_only,0.0,0.5172309208772846,0.6824077571660195,7.021046465998594,423.91247148278285,53,0.08833333333333333,473,0.7883333333333333,0,50.0,0.504501671826606,0.1
3,C2_only,0.0,0.25314498231878224,0.8429393049974937,15.80834470080307,493.03200471206236,60,0.1,469,0.7816666666666666,0,50.0,1.3983156050682022,0.1
4,C2_only,0.0,0.2367377636110834,0.8955133778723643,6.291781838615583,546.781965772669,54,0.09,493,0.8216666666666667,0,50.0,1.298746723660567,0.1
5,C2_only,0.0,0.22001101189865402,0.6041293219051499,5.189286513256361,334.26409735257056,52,0.08666666666666667,467,0.7783333333333333,0,50.0,0.49388500895045406,0.1
6,C2_only,0.0,0.33009200175232545,0.6835675388414931,9.846758840202328,420.84792444896533,70,0.11666666666666667,454,0.7566666666666667,0,50.0,0.4527768506041252,0.1
7,C2_only,0.0,0.1905254089734107,0.5753009506813254,3.9874246007541503,390.4982688720373,61,0.10166666666666667,452,0.7533333333333333,0,50.0,0.8893906016771839,0.1
8,C2_only,0.0,0.21861014699132197,0.6992304225338047,11.70684193988511,392.09066954833094,72,0.12,456,0.76,0,50.0,0.4962377223627077,0.1
9,C2_only,0.0,0.43926550693485256,0.7098800080081268,5.1136158262833,427.38456049860054,51,0.085,460,0.7666666666666667,0,50.0,0.6807781540843263,0.1
10,C2_only,0.0,0.2694261166341478,0.5884408175701155,5.357953104428884,373.7369646250797,56,0.09333333333333334,466,0.7766666666666666,0,50.0,0.4422160787666554,0.1
11,C2_only,0.0,0.20972282589471544,0.508665631498359,5.011504330678266,308.9454563679173,45,0.075,466,0.7766666666666666,0,50.0,0.25569249481096085,0.1
12,C2_only,0.0,0.3199455366927945,0.5558341563064362,5.3516536482368755,338.61349404136155,64,0.10666666666666667,444,0.74,0,50.0,0.3333210145601657,0.1
13,C2_only,0.0,0.47140739871105103,0.793333623282539,8.812058818202937,501.11959468345344,54,0.09,491,0.8183333333333334,0,50.0,0.27760064267380696,0.1
14,C2_only,0.0,0.06994900351708058,0.6795073153529185,8.236549416841546,384.81075495043876,58,0.09666666666666666,461,0.7683333333333333,0,50.0,0.6103073462576527,0.1
15,C2_only,0.0,0.15549623241597932,0.6006890567203065,9.2179735064034,328.26795818568235,55,0.09166666666666666,469,0.7816666666666666,0,50.0,0.2154798600819235,0.1
16,C2_only,0.0,0.12291343616409633,0.7519592021721817,8.813851343007327,436.2291159398168,68,0.11333333333333333,445,0.7416666666666667,0,50.0,0.46857456796040675,0.1
17,C2_only,0.0,0.1597150478965736,0.7004182789305978,5.357555055966497,408.5308184781826,57,0.095,466,0.7766666666666666,0,50.0,0.8944964215547293,0.1
18,C2_only,0.0,0.2588517694396547,0.8102492088025396,10.779887324063743,497.65030191423347,57,0.095,459,0.765,0,50.0,0.36063755089408167,0.1
19,C2_only,0.0,0.14426580191319863,0.6490584983442548,4.637282338012689,382.6319956473106,63,0.105,456,0.76,0,50.0,1.0129752294270642,0.1
0,C3_only,0.0,3.0283656883907897,1.4660941824864202,9.55050419854011,852.9318146411822,285,0.475,0,0.0,0,50.0,1.7869076592883666,0.1
1,C3_only,0.0,0.8581786540143661,1.4610575038009441,6.679708015843818,859.6419714740972,299,0.49833333333333335,0,0.0,0,50.0,2.512414925087824,0.1
2,C3_only,0.0,3.1157415220560876,1.394363449153109,7.374943382831862,832.6126854445448,276,0.46,0,0.0,0,50.0,1.3225160159439486,0.1
3,C3_only,0.0,1.0383846607766036,1.4444430383290203,15.80834470080307,872.9620830326777,293,0.48833333333333334,0,0.0,0,50.0,2.340413037998768,0.1
4,C3_only,0.0,2.7444811345173896,1.447831114623037,10.461345489734498,881.1911216089459,258,0.43,0,0.0,0,50.0,1.4487669295170118,0.1
5,C3_only,0.0,1.0603336345472827,1.4480904736740416,8.560594240566347,858.7604087320535,317,0.5283333333333333,0,0.0,0,50.0,0.9460121705285758,0.1
6,C3_only,0.0,0.9894717990256695,1.467783569169686,9.846758840202328,857.4238474704347,280,0.4666666666666667,0,0.0,0,50.0,1.1263036185999888,0.1
7,C3_only,0.0,1.4467646689366749,1.3894525332371919,6.8856970654884675,847.4841834448506,305,0.5083333333333333,0,0.0,0,50.0,1.8597525259071073,0.1
8,C3_only,0.0,1.2925346146152412,1.4498620609961586,11.70684193988511,859.5628356434096,287,0.47833333333333333,0,0.0,0,50.0,1.3295299356082642,0.1
9,C3_only,0.0,0.2133320942183942,1.4117925590979683,6.755118547718607,830.1586968874445,282,0.47,0,0.0,0,50.0,0.721963230472716,0.1
10,C3_only,0.0,0.6865395833580408,1.4259755465866544,6.365743418866992,835.480743310365,272,0.4533333333333333,0,0.0,0,50.0,1.519773773514575,0.1
11,C3_only,0.0,0.8338922703900385,1.443633639790627,6.401524891185603,826.2951703853957,286,0.4766666666666667,0,0.0,0,50.0,1.2195558822913222,0.1
12,C3_only,0.0,1.3160932475932736,1.3991180847697304,9.052988528528381,820.4436025510253,276,0.46,0,0.0,0,50.0,1.1414893834019042,0.1
13,C3_only,0.0,1.4402648406126222,1.471473448628653,8.812058818202937,913.1833943968534,272,0.4533333333333333,0,0.0,0,50.0,0.9515234855144025,0.1
14,C3_only,0.0,2.503429830757765,1.4640382937725813,8.236549416841546,847.7922870548374,265,0.44166666666666665,0,0.0,0,50.0,1.120789559334609,0.1
15,C3_only,0.0,0.8250744948066494,1.469101537745313,9.2179735064034,856.9228262464625,274,0.45666666666666667,0,0.0,0,50.0,1.6716097125516778,0.1
16,C3_only,0.0,1.1161334043815032,1.4574259308640318,8.858998881633799,880.606979193212,310,0.5166666666666667,0,0.0,0,50.0,1.1493773487804235,0.1
17,C3_only,0.0,0.40816258989195797,1.5198214879507823,6.5597692782369235,918.651628753764,283,0.4716666666666667,0,0.0,0,50.0,1.7519361932755468,0.1
18,C3_only,0.0,1.2142152077970505,1.5215835723572957,10.779887324063743,921.0695601431919,266,0.44333333333333336,0,0.0,0,50.0,0.8360904838896539,0.1
19,C3_only,0.0,1.141595112801591,1.4243455366969309,5.499013329833153,882.3485955563395,287,0.47833333333333333,0,0.0,0,50.0,1.612735930524554,0.1
0,C1+C3,0.0,3.0283656883907897,1.4660941824864202,9.55050419854011,852.9318146411822,285,0.475,0,0.0,0,50.0,1.7869076592883666,0.1
1,C1+C3,0.0,0.8581786540143661,1.4610575038009441,6.679708015843818,859.6419714740972,299,0.49833333333333335,0,0.0,0,50.0,2.512414925087824,0.1
2,C1+C3,0.0,3.1157415220560876,1.394363449153109,7.374943382831862,832.6126854445448,276,0.46,0,0.0,0,50.0,1.3225160159439486,0.1
3,C1+C3,0.0,1.0383846607766036,1.4444430383290203,15.80834470080307,872.9620830326777,293,0.48833333333333334,0,0.0,0,50.0,2.340413037998768,0.1
4,C1+C3,0.0,2.7444811345173896,1.447831114623037,10.461345489734498,881.1911216089459,258,0.43,0,0.0,0,50.0,1.4487669295170118,0.1
5,C1+C3,0.0,1.0603336345472827,1.4480904736740416,8.560594240566347,858.7604087320535,317,0.5283333333333333,0,0.0,0,50.0,0.9460121705285758,0.1
6,C1+C3,0.0,0.9894717990256695,1.467783569169686,9.846758840202328,857.4238474704347,280,0.4666666666666667,0,0.0,0,50.0,1.1263036185999888,0.1
7,C1+C3,0.0,1.4467646689366749,1.3894525332371919,6.8856970654884675,847.4841834448506,305,0.5083333333333333,0,0.0,0,50.0,1.8597525259071073,0.1
8,C1+C3,0.0,1.2925346146152412,1.4498620609961586,11.70684193988511,859.5628356434096,287,0.47833333333333333,0,0.0,0,50.0,1.3295299356082642,0.1
9,C1+C3,0.0,0.2133320942183942,1.4117925590979683,6.755118547718607,830.1586968874445,282,0.47,0,0.0,0,50.0,0.721963230472716,0.1
10,C1+C3,0.0,0.6865395833580408,1.4259755465866544,6.365743418866992,835.480743310365,272,0.4533333333333333,0,0.0,0,50.0,1.519773773514575,0.1
11,C1+C3,0.0,0.8338922703900385,1.443633639790627,6.401524891185603,826.2951703853957,286,0.4766666666666667,0,0.0,0,50.0,1.2195558822913222,0.1
12,C1+C3,0.0,1.3160932475932736,1.3991180847697304,9.052988528528381,820.4436025510253,276,0.46,0,0.0,0,50.0,1.1414893834019042,0.1
13,C1+C3,0.0,1.4402648406126222,1.471473448628653,8.812058818202937,913.1833943968534,272,0.4533333333333333,0,0.0,0,50.0,0.9515234855144025,0.1
14,C1+C3,0.0,2.503429830757765,1.4640382937725813,8.236549416841546,847.7922870548374,265,0.44166666666666665,0,0.0,0,50.0,1.120789559334609,0.1
15,C1+C3,0.0,0.8250744948066494,1.469101537745313,9.2179735064034,856.9228262464625,274,0.45666666666666667,0,0.0,0,50.0,1.6716097125516778,0.1
16,C1+C3,0.0,1.1161334043815032,1.4574259308640318,8.858998881633799,880.606979193212,310,0.5166666666666667,0,0.0,0,50.0,1.1493773487804235,0.1
17,C1+C3,0.0,0.40816258989195797,1.5198214879507823,6.5597692782369235,918.651628753764,283,0.4716666666666667,0,0.0,0,50.0,1.7519361932755468,0.1
18,C1+C3,0.0,1.2142152077970505,1.5215835723572957,10.779887324063743,921.0695601431919,266,0.44333333333333336,0,0.0,0,50.0,0.8360904838896539,0.1
19,C1+C3,0.0,1.141595112801591,1.4243455366969309,5.499013329833153,882.3485955563395,287,0.47833333333333333,0,0.0,0,50.0,1.612735930524554,0.1
0,C2+C3,0.0,1.2459320350753413,1.5414576513722618,5.94693903854244,899.1939744596851,80,0.13333333333333333,438,0.73,0,50.0,1.095114750357752,0.1
1,C2+C3,0.0,0.6120840540841965,1.4668763487419847,5.489175997727837,854.1704409201276,54,0.09,464,0.7733333333333333,0,50.0,0.7931818561859765,0.1
2,C2+C3,0.0,1.3141311561824802,1.4075856148760693,9.173539041057467,859.0191861088127,55,0.09166666666666666,468,0.78,0,50.0,0.8979124822817924,0.1
3,C2+C3,0.0,1.4375170329438076,1.5725550111170854,15.80834470080307,930.8014283838178,52,0.08666666666666667,476,0.7933333333333333,0,50.0,2.1496621879039046,0.1
4,C2+C3,0.0,0.7461772489279477,1.528833727183548,7.3258643642027845,926.7741753593793,54,0.09,477,0.795,0,50.0,1.1730084102577172,0.1
5,C2+C3,0.0,1.6751430746708982,1.4303328549789063,6.882558751456823,829.9862171968254,78,0.13,451,0.7516666666666667,0,50.0,1.7477036042552339,0.1
6,C2+C3,0.0,1.3967513376935863,1.4586039873408045,9.846758840202328,885.8697935485521,84,0.14,421,0.7016666666666667,0,50.0,1.1996687283629273,0.1
7,C2+C3,0.0,1.8308151037917828,1.3799167294907029,4.1657539414600375,873.2677361576631,67,0.11166666666666666,435,0.725,0,50.0,0.9435350400725273,0.1
8,C2+C3,0.0,0.6292160709986998,1.5183445841927856,11.70684193988511,883.5591665437204,70,0.11666666666666667,462,0.77,0,50.0,1.7700022186807858,0.1
9,C2+C3,0.0,2.70255992757894,1.5483343001711956,7.280965772848993,930.4571357964414,61,0.10166666666666667,452,0.7533333333333333,0,50.0,1.194349167341497,0.1
10,C2+C3,0.0,1.565970124371489,1.5126685077085218,7.130629582471959,928.2735787081227,78,0.13,447,0.745,0,50.0,1.8178227753689429,0.1
11,C2+C3,0.0,0.8022399616199094,1.346825019740686,6.964778299018057,811.8410893133134,52,0.08666666666666667,471,0.785,0,50.0,0.9157337498964522,0.1
12,C2+C3,0.0,1.531196890922055,1.4145227795950093,5.728314937180949,853.8266680145056,73,0.12166666666666667,425,0.7083333333333334,0,50.0,0.8030027182149736,0.1
13,C2+C3,0.0,1.5402668612457902,1.5274217208239043,8.812058818202937,941.5724532082713,60,0.1,478,0.7966666666666666,0,50.0,1.0925928449126714,0.1
14,C2+C3,0.0,1.4221067339420987,1.4238652354456895,8.236549416841546,831.4255070061018,56,0.09333333333333334,470,0.7833333333333333,0,50.0,0.5881104114777771,0.1
15,C2+C3,0.0,1.1569676792567116,1.5556818501332466,9.2179735064034,901.2636342334465,57,0.095,476,0.7933333333333333,0,50.0,2.245641436172777,0.1
16,C2+C3,0.0,0.9480269923068662,1.3583510010320898,8.813851343007327,800.0641952557622,65,0.10833333333333334,450,0.75,0,50.0,1.457884013654894,0.1
17,C2+C3,0.0,1.4896723588914063,1.4711509964703264,8.150152191185668,870.9704490020204,59,0.09833333333333333,458,0.7633333333333333,0,50.0,1.080291650136693,0.1
18,C2+C3,0.0,1.6386331306105075,1.6050493819036682,10.779887324063743,974.530405774912,56,0.09333333333333334,466,0.7766666666666666,0,50.0,1.144392981138889,0.1
19,C2+C3,0.0,1.800157517880384,1.4233310246631048,5.638953643422601,847.1955114386197,64,0.10666666666666667,458,0.7633333333333333,0,50.0,1.4380424533323781,0.1
0,full,0.0,1.2459320350753413,1.5414576513722618,5.94693903854244,899.1939744596851,80,0.13333333333333333,438,0.73,0,50.0,1.095114750357752,0.1
1,full,0.0,0.6120840540841965,1.4668763487419847,5.489175997727837,854.1704409201276,54,0.09,464,0.7733333333333333,0,50.0,0.7931818561859765,0.1
2,full,0.0,1.3141311561824802,1.4075856148760693,9.173539041057467,859.0191861088127,55,0.09166666666666666,468,0.78,1,50.0,0.8979124822817924,0.1
3,full,0.0,1.4375170329438076,1.5725550111170854,15.80834470080307,930.8014283838178,52,0.08666666666666667,476,0.7933333333333333,0,50.0,2.1496621879039046,0.1
4,full,0.0,0.7461772489279477,1.528833727183548,7.3258643642027845,926.7741753593793,54,0.09,477,0.795,1,50.0,1.1730084102577172,0.1
5,full,0.0,1.6751430746708982,1.4303328549789063,6.882558751456823,829.9862171968254,78,0.13,451,0.7516666666666667,0,50.0,1.7477036042552339,0.1
6,full,0.0,1.3967513376935863,1.4586039873408045,9.846758840202328,885.8697935485521,84,0.14,421,0.7016666666666667,0,50.0,1.1996687283629273,0.1
7,full,0.0,1.8310242216329033,1.3671243001867277,4.1657539414600375,865.5922785752786,65,0.10833333333333334,437,0.7283333333333334,5,50.0,0.9446543453907599,0.1
8,full,0.0,0.6292160709986998,1.5183445841927856,11.70684193988511,883.5591665437204,70,0.11666666666666667,462,0.77,3,50.0,1.7700022186807858,0.1
9,full,0.0,2.7156889687709924,1.5077536675970662,7.280965772848993,906.1087562519641,61,0.10166666666666667,450,0.75,5,32.5,1.2543791122160148,0.1
10,full,0.0,1.565970124371489,1.5126685077085218,7.130629582471959,928.2735787081227,78,0.13,447,0.745,0,50.0,1.8178227753689429,0.1
11,full,0.0,0.8022399616199094,1.346825019740686,6.964778299018057,811.8410893133134,52,0.08666666666666667,471,0.785,0,50.0,0.9157337498964522,0.1
12,full,0.0,1.531196890922055,1.4145227795950093,5.728314937180949,853.8266680145056,73,0.12166666666666667,425,0.7083333333333334,0,50.0,0.8030027182149736,0.1
13,full,0.0,1.5402668612457902,1.5274217208239043,8.812058818202937,941.5724532082713,60,0.1,478,0.7966666666666666,0,50.0,1.0925928449126714,0.1
14,full,0.0,1.4221067339420987,1.4238652354456895,8.236549416841546,831.4255070061018,56,0.09333333333333334,470,0.7833333333333333,0,50.0,0.5881104114777771,0.1
15,full,0.0,1.1569676792567116,1.5556818501332466,9.2179735064034,901.2636342334465,57,0.095,476,0.7933333333333333,0,50.0,2.245641436172777,0.1
16,full,0.0,0.9480269923068662,1.3583510010320898,8.813851343007327,800.0641952557622,65,0.10833333333333334,450,0.75,0,50.0,1.457884013654894,0.1
17,full,0.0,1.4896723588914063,1.4711509964703264,8.150152191185668,870.9704490020204,59,0.09833333333333333,458,0.7633333333333333,0,50.0,1.080291650136693,0.1
18,full,0.0,1.6386331306105075,1.6050493819036682,10.779887324063743,974.530405774912,56,0.09333333333333334,466,0.7766666666666666,4,50.0,1.144392981138889,0.1
19,full,0.0,1.800157517880384,1.4233310246631048,5.638953643422601,847.1955114386197,64,0.10666666666666667,458,0.7633333333333333,0,50.0,1.4380424533323781,0.1
0,none,0.3,7.915226222024318,3.2152007136055683,12.019144530604295,1880.5376613560031,189,0.315,0,0.0,0,50.0,2.167229672457051,0.1
1,none,0.3,1.839256150308516,2.6864797837947956,11.135841824900721,1596.0513546732982,212,0.35333333333333333,0,0.0,0,50.0,3.710977949367693,0.1
2,none,0.3,6.0103922932814156,4.269710467942851,17.35179608545366,2563.9500785382693,172,0.2866666666666667,0,0.0,0,50.0,3.0543815349183525,0.1
3,none,0.3,2.3029576527642197,3.40730675382446,21.93076654198109,2071.1980678415,196,0.32666666666666666,0,0.0,0,50.0,4.273607736522476,0.1
4,none,0.3,0.6746035148145263,3.411296946705962,16.597479330230897,2009.4767451138944,174,0.29,0,0.0,0,50.0,3.4151831419364003,0.1
5,none,0.3,2.4877173494484373,3.30031212727882,12.651016077042883,1943.3514988961924,165,0.275,0,0.0,0,50.0,2.4914226570737745,0.1
6,none,0.3,5.131358624618551,3.2545375206557567,20.647810280553603,1947.9313059211324,182,0.30333333333333334,0,0.0,0,50.0,3.5427991751667633,0.1
7,none,0.3,3.19322061281116,3.33569507456647,25.16909268710669,1964.1501601186353,193,0.32166666666666666,0,0.0,0,50.0,2.488967741857335,0.1
8,none,0.3,0.3820221924957371,3.230457259938112,13.36163649090528,1903.667392748416,184,0.30666666666666664,0,0.0,0,50.0,4.031961407043685,0.1
9,none,0.3,1.1638596167186983,3.565935957733359,15.791991452574589,2108.9076149293637,192,0.32,0,0.0,0,50.0,4.63901189707588,0.1
10,none,0.3,7.2418760188350895,3.0057626530605823,14.554336706183499,1806.0678691119479,221,0.36833333333333335,0,0.0,0,50.0,1.8107717452832308,0.1
11,none,0.3,3.3961392685364773,3.2108945595786635,13.80778138918593,1907.1011134827477,185,0.30833333333333335,0,0.0,0,50.0,4.885089161657403,0.1
12,none,0.3,0.5192673714487718,2.9732513633733175,14.389387971413353,1766.210854792569,228,0.38,0,0.0,0,50.0,2.1595935779884545,0.1
13,none,0.3,0.7873785965890702,3.5304920909758137,18.295504465831698,2112.151359226738,201,0.335,0,0.0,0,50.0,2.070053201962881,0.1
14,none,0.3,2.672676444663715,2.78082937824994,12.964451352930595,1647.7384582552447,218,0.36333333333333334,0,0.0,0,50.0,2.1758198341905928,0.1
15,none,0.3,4.494494957585833,4.271645564359435,19.99966464847837,2567.0397284847386,167,0.2783333333333333,0,0.0,0,50.0,3.2864257651064155,0.1
16,none,0.3,0.9108726156859563,2.8701816651853806,19.852936528519376,1752.5618714250468,206,0.3433333333333333,0,0.0,0,50.0,1.790377417549463,0.1
17,none,0.3,3.0083644371504934,3.298706146468367,15.7678933359518,1994.61988217985,200,0.3333333333333333,0,0.0,0,50.0,1.624233717036294,0.1
18,none,0.3,2.864017832985713,3.689951836694823,17.16841945379213,2220.404639572606,195,0.325,0,0.0,0,50.0,1.0629068471033531,0.1
19,none,0.3,2.7739433150251283,3.6105851995013505,17.838531953827747,2162.1545500145016,202,0.33666666666666667,0,0.0,0,50.0,3.774059653325604,0.1
0,C1_only,0.3,7.915226222024318,3.2152007136055683,12.019144530604295,1880.5376613560031,189,0.315,0,0.0,2,50.0,2.167229672457051,0.1
1,C1_only,0.3,1.839256150308516,2.6864797837947956,11.135841824900721,1596.0513546732982,212,0.35333333333333333,0,0.0,13,50.0,3.710977949367693,0.1
2,C1_only,0.3,6.0103922932814156,4.269710467942851,17.35179608545366,2563.9500785382693,172,0.2866666666666667,0,0.0,4,50.0,3.0543815349183525,0.1
3,C1_only,0.3,2.3029576527642197,3.40730675382446,21.93076654198109,2071.1980678415,196,0.32666666666666666,0,0.0,0,50.0,4.273607736522476,0.1
4,C1_only,0.3,0.6746035148145263,3.411296946705962,16.597479330230897,2009.4767451138944,174,0.29,0,0.0,16,25.0,3.4151831419364003,0.1
5,C1_only,0.3,2.4877173494484373,3.30031212727882,12.651016077042883,1943.3514988961924,165,0.275,0,0.0,19,32.5,2.4914226570737745,0.1
6,C1_only,0.3,5.131358624618551,3.2545375206557567,20.647810280553603,1947.9313059211324,182,0.30333333333333334,0,0.0,13,50.0,3.5427991751667633,0.1
7,C1_only,0.3,3.19322061281116,3.33569507456647,25.16909268710669,1964.1501601186353,193,0.32166666666666666,0,0.0,44,50.0,2.488967741857335,0.1
8,C1_only,0.3,0.3820221924957371,3.230457259938112,13.36163649090528,1903.667392748416,184,0.30666666666666664,0,0.0,5,30.0,4.031961407043685,0.1
9,C1_only,0.3,1.1638596167186983,3.565935957733359,15.791991452574589,2108.9076149293637,192,0.32,0,0.0,3,50.0,4.63901189707588,0.1
10,C1_only,0.3,7.2418760188350895,3.0057626530605823,14.554336706183499,1806.0678691119479,221,0.36833333333333335,0,0.0,3,50.0,1.8107717452832308,0.1
11,C1_only,0.3,3.3961392685364773,3.2108945595786635,13.80778138918593,1907.1011134827477,185,0.30833333333333335,0,0.0,2,50.0,4.885089161657403,0.1
12,C1_only,0.3,0.5192673714487718,2.9732513633733175,14.389387971413353,1766.210854792569,228,0.38,0,0.0,8,31.5,2.1595935779884545,0.1
13,C1_only,0.3,0.7873785965890702,3.5304920909758137,18.295504465831698,2112.151359226738,201,0.335,0,0.0,3,30.5,2.070053201962881,0.1
14,C1_only,0.3,2.672676444663715,2.78082937824994,12.964451352930595,1647.7384582552447,218,0.36333333333333334,0,0.0,3,33.5,2.1758198341905928,0.1
15,C1_only,0.3,4.494494957585833,4.271645564359435,19.99966464847837,2567.0397284847386,167,0.2783333333333333,0,0.0,19,25.0,3.2864257651064155,0.1
16,C1_only,0.3,0.9108726156859563,2.8701816651853806,19.852936528519376,1752.5618714250468,206,0.3433333333333333,0,0.0,14,25.0,1.790377417549463,0.1
17,C1_only,0.3,3.0083644371504934,3.298706146468367,15.7678933359518,1994.61988217985,200,0.3333333333333333,0,0.0,14,50.0,1.624233717036294,0.1
18,C1_only,0.3,2.864017832985713,3.689951836694823,17.16841945379213,2220.404639572606,195,0.325,0,0.0,34,0.0,1.0629068471033531,0.1
19,C1_only,0.3,2.7739433150251283,3.6105851995013505,17.838531953827747,2162.1545500145016,202,0.33666666666666667,0,0.0,19,16.5,3.774059653325604,0.1
0,C2_only,0.3,5.124025987867822,3.5573218381086886,11.428936373171357,2130.4725664841762,48,0.08,482,0.8033333333333333,0,50.0,4.089295268792721,0.1
1,C2_only,0.3,3.8237822688673586,3.2407389827410826,11.279696889252175,1950.4220912637684,45,0.075,487,0.8116666666666666,0,50.0,2.003408413133683,0.1
2,C2_only,0.3,0.976653407247954,3.5550355623524896,16.459552308619692,2135.0568398824817,55,0.09166666666666666,458,0.7633333333333333,0,50.0,3.5797835217351235,0.1
3,C2_only,0.3,3.0726975256929987,3.9914389305238593,21.93076654198109,2405.214392803393,44,0.07333333333333333,476,0.7933333333333333,0,50.0,4.735209749404266,0.1
4,C2_only,0.3,2.05929388793529,3.337228979385493,19.90344061146391,1987.8086417221066,62,0.10333333333333333,444,0.74,0,50.0,1.204153100713686,0.1
5,C2_only,0.3,3.0903531125819956,3.152342044627954,8.85266905474787,1857.1875494666594,61,0.10166666666666667,472,0.7866666666666666,0,50.0,2.7727565315897484,0.1
6,C2_only,0.3,1.0285627728881956,3.995300753812164,15.499764831256075,2374.714176869733,58,0.09666666666666666,474,0.79,0,50.0,2.829943242755397,0.1
7,C2_only,0.3,1.4911508187869698,2.542875729781849,9.596460524816395,1504.7820456112074,50,0.08333333333333333,474,0.79,0,50.0,1.366794322598184,0.1
8,C2_only,0.3,4.487665606629963,2.8623888176680454,12.681250850028382,1702.1910197242382,40,0.06666666666666667,484,0.8066666666666666,0,50.0,2.4728095505967884,0.1
9,C2_only,0.3,3.778493154486565,3.0050096785977947,11.151846831597785,1801.101746151894,48,0.08,460,0.7666666666666667,0,50.0,3.5588455574292217,0.1
10,C2_only,0.3,9.005551926831133,3.2328051911747497,9.005551926831133,1957.2273985838417,55,0.09166666666666666,465,0.775,0,50.0,1.1286050845713533,0.1
11,C2_only,0.3,2.406908102230878,4.687247291219495,14.461525543939587,2795.1227202560817,34,0.056666666666666664,484,0.8066666666666666,0,50.0,7.444014996045682,0.1
12,C2_only,0.3,2.3515294288590267,2.480658240384138,8.109226444840901,1471.7509168619524,37,0.06166666666666667,488,0.8133333333333334,0,50.0,3.127536983125969,0.1
13,C2_only,0.3,4.97140733142537,4.167335824938944,12.679085401156238,2480.9760521956086,47,0.07833333333333334,483,0.805,0,50.0,4.058767559195145,0.1
14,C2_only,0.3,2.251413670884939,1.9005243090678103,12.500984494658638,1129.1741532024705,64,0.10666666666666667,449,0.7483333333333333,0,50.0,1.5097390517428608,0.1
15,C2_only,0.3,5.539603191255716,4.358112175932414,15.86864700017075,2587.3851175948935,53,0.08833333333333333,448,0.7466666666666667,0,50.0,7.087856512853675,0.1
16,C2_only,0.3,2.6912670720402616,3.2472853767950567,12.3795619923368,1999.3906780999919,50,0.08333333333333333,452,0.7533333333333333,0,50.0,4.195514217616848,0.1
17,C2_only,0.3,3.152386460833604,3.3220754989071124,8.552768171873625,1993.701327337892,62,0.10333333333333333,462,0.77,0,50.0,1.4242250305886541,0.1
18,C2_only,0.3,1.7476518703619073,3.8703385454974795,17.16841945379213,2322.637715191248,57,0.095,453,0.755,0,50.0,2.484108368611252,0.1
19,C2_only,0.3,2.9235215775686902,3.756658022922649,19.96246752931368,2255.7330151465403,40,0.06666666666666667,466,0.7766666666666666,0,50.0,1.8711324466260444,0.1
0,C3_only,0.3,37.25234833759831,7.930057197001609,56.790631068441016,4709.451551393628,175,0.2916666666666667,0,0.0,0,50.0,4.445819265329502,0.1
1,C3_only,0.3,2.942144899191584,7.495480278132418,59.49590074881874,4481.451651275872,160,0.26666666666666666,0,0.0,0,50.0,10.440181750873904,0.1
2,C3_only,0.3,7.323601945155098,9.132284496192746,37.97200369000562,5481.494495488195,165,0.275,0,0.0,0,50.0,9.31377490359567,0.1
3,C3_only,0.3,4.9420914845373565,8.540605289006608,68.8028832739441,5151.177188950786,158,0.2633333333333333,0,0.0,0,50.0,15.608881988761254,0.1
