seed,h_rate,controller,final_V,cumulative_V,true_viol_rate,pearson,spearman,bound_gap_mean
45,0.0,C3_oracle,17.087538961367343,17.61176746964948,0.5085085085085085,0.39710363678420435,0.3445327009096457,0.0
45,0.0,C3_proxy,0.005672575146257546,2.0183598928493667,0.3483483483483483,0.9319200941142571,0.07953026405621554,0.28916858775149945
46,0.0,B1_fixed,0.007763594453395133,0.0948832547514255,0.4934934934934935,0.023472239484610094,0.5389787960903958,0.31572617037898515
46,0.0,B2_cosine,0.00041617066956351216,0.06586821444317514,0.4964964964964965,0.009469732285970854,0.2698726798781695,0.2362770319712852
46,0.0,B3_gradclip,0.007763594453395133,0.11950400967560143,0.4934934934934935,-0.002937682352036767,0.5282459428142261,0.3193074901818774
46,0.0,C3_oracle,15.584199587319757,15.766310224369805,0.48148148148148145,0.3904996992119814,0.361023476189872,0.0
46,0.0,C3_proxy,0.007742146084555555,2.0630853344868374,0.33933933933933935,0.9323586442671191,0.05000629087031421,0.29554673003313825
47,0.0,B1_fixed,0.013795288871551405,0.12356159358478831,0.4874874874874875,0.0007978006044158683,0.5129484464638978,0.3183926780637445
47,0.0,B2_cosine,0.003209645180980255,0.09416300059799143,0.4804804804804805,-0.004601125924088865,0.3033894836818061,0.20015549415245767
47,0.0,B3_gradclip,0.013795288871545663,0.24176280924742133,0.4824824824824825,-0.03129784509021359,0.48853874921036367,0.3240806586726955
47,0.0,C3_oracle,19.77624006952837,41.57551532330617,0.4954954954954955,0.38548164398199597,0.2966098271764893,0.0
47,0.0,C3_proxy,0.08457002088306327,2.190474184539935,0.3383383383383383,0.9144608994286016,0.045508565347647,0.28688007510717806
48,0.0,B1_fixed,0.09632439585512291,0.09497226750274745,0.4934934934934935,0.02499952969278085,0.4960178391400482,0.3272486653490075
48,0.0,B2_cosine,0.0009020773283353059,0.0639674337472638,0.48848848848848847,0.012312093048641719,0.3208365645052453,0.25109030049783154
48,0.0,B3_gradclip,0.09632439585512291,0.12256312798795885,0.4904904904904905,-0.003449194077752071,0.47858948605538276,0.32926434624260864
48,0.0,C3_oracle,13.677453300824116,8.05760133008903,0.4944944944944945,0.452095054984202,0.5110428316313549,0.25242734112564813
48,0.0,C3_proxy,0.07099837582500824,2.1086876931323664,0.34934934934934936,0.9287057472865284,0.0572084711511559,0.2977517950631063
49,0.0,B1_fixed,0.06240024031717201,0.09795168095453435,0.4914914914914915,0.020910961503838754,0.5666897841042691,0.3115073071719238
49,0.0,B2_cosine,0.0005220148921930927,0.0681611192061728,0.4984984984984985,0.009806555979378595,0.3026018309666877,0.20260027631612612
49,0.0,B3_gradclip,0.06240024031717201,0.13330669307469928,0.4894894894894895,-0.007266982435269305,0.5604535629448485,0.3092207955815254
