refuter,ate_orig,ate_refuted,delta_ratio,passed,seed,scenario,type,tau_true,gamma,is_fragile
random_common_cause,1.7303024756180643,1.8034141184692478,0.04225367753985791,1,42,39,fragile_mild,0.0,0.3,1
placebo_treatment,1.7303024756180643,0.6614626557999702,0.3822815173189275,1,42,39,fragile_mild,0.0,0.3,1
data_subset,1.7303024756180643,1.8163926768321392,0.34569079237927114,1,42,39,fragile_mild,0.0,0.3,1
random_common_cause,1.096621260727152,1.0862003582913247,0.009502736094061628,1,42,40,reliable_strong,1.0,0.0,0
placebo_treatment,1.096621260727152,0.045027877093644586,0.04106055454714358,1,42,40,reliable_strong,1.0,0.0,0
data_subset,1.096621260727152,1.0597635162640644,0.16722471498154415,1,42,40,reliable_strong,1.0,0.0,0
random_common_cause,0.44265518475905485,0.4491851459664299,0.014751801023022941,1,42,41,fragile_strong,0.0,0.5,1
placebo_treatment,0.44265518475905485,0.9553212791440495,2.1581612777540333,0,42,41,fragile_strong,0.0,0.5,1
data_subset,0.44265518475905485,0.6290727187765366,0.8743184639639283,0,42,41,fragile_strong,0.0,0.5,1
random_common_cause,1.2253406666999016,1.2253428012294092,1.741988628631859e-06,1,42,42,reliable_strong,1.0,0.0,0
placebo_treatment,1.2253406666999016,-0.011096893744035718,0.009056170292561963,1,42,42,reliable_strong,1.0,0.0,0
data_subset,1.2253406666999016,1.0864492069058482,0.11125086614872538,1,42,42,reliable_strong,1.0,0.0,0
random_common_cause,0.963162618878638,1.0220041833263362,0.061092035025408865,1,42,43,reliable_strong,1.0,0.0,0
placebo_treatment,0.963162618878638,0.5015964042738997,0.520780597629384,0,42,43,reliable_strong,1.0,0.0,0
data_subset,0.963162618878638,0.9802781847368337,0.12448366591355593,1,42,43,reliable_strong,1.0,0.0,0
random_common_cause,0.1642654568779038,0.168053466975744,0.023060296241441455,1,42,44,fragile_strong,0.0,0.5,1
placebo_treatment,0.1642654568779038,1.0232234792557966,6.229084913551509,0,42,44,fragile_strong,0.0,0.5,1
data_subset,0.1642654568779038,0.12686105512629858,1.4020045097705982,0,42,44,fragile_strong,0.0,0.5,1
random_common_cause,0.8486521955025597,0.7699336234533395,0.09275716538104772,1,42,45,fragile_strong,0.0,0.5,1
placebo_treatment,0.8486521955025597,0.5260501344384386,0.6198654021355819,0,42,45,fragile_strong,0.0,0.5,1
data_subset,0.8486521955025597,0.7270044665415092,0.4380102994591291,1,42,45,fragile_strong,0.0,0.5,1
random_common_cause,0.5218320159834717,0.4680692986817219,0.10302686622327263,1,42,46,fragile_strong,0.0,0.5,1
placebo_treatment,0.5218320159834717,1.1050870648326017,2.117706524291916,0,42,46,fragile_strong,0.0,0.5,1
data_subset,0.5218320159834717,0.5192350897541,0.404062167970994,1,42,46,fragile_strong,0.0,0.5,1
random_common_cause,1.2778125536189178,1.276847063529987,0.0007555803753817355,1,42,47,fragile_strong,0.0,0.5,1
placebo_treatment,1.2778125536189178,0.34363576697460463,0.2689250203415103,1,42,47,fragile_strong,0.0,0.5,1
data_subset,1.2778125536189178,1.4692761061155561,0.36490312341558057,1,42,47,fragile_strong,0.0,0.5,1
random_common_cause,0.9323049357867721,0.8975807057122523,0.03724557142370588,1,42,48,reliable_strong,1.0,0.0,0
placebo_treatment,0.9323049357867721,-0.6965016472066469,0.7470749327513418,0,42,48,reliable_strong,1.0,0.0,0
data_subset,0.9323049357867721,0.8598626973680924,0.09980007942448221,1,42,48,reliable_strong,1.0,0.0,0
random_common_cause,0.8860782406108547,0.9052811828658168,0.021671835933724955,1,42,49,fragile_strong,0.0,0.5,1
placebo_treatment,0.8860782406108547,-0.12408234775844876,0.1400354303621173,1,42,49,fragile_strong,0.0,0.5,1
data_subset,0.8860782406108547,0.9348383250818753,0.6636986593349854,0,42,49,fragile_strong,0.0,0.5,1
random_common_cause,0.10205558429911499,0.07339414845659208,0.28084142616359953,0,42,50,fragile_mild,0.0,0.3,1
placebo_treatment,0.10205558429911499,0.29731207775880114,2.9132367405531516,0,42,50,fragile_mild,0.0,0.3,1
data_subset,0.10205558429911499,0.15269138911050104,5.366236731122881,0,42,50,fragile_mild,0.0,0.3,1
random_common_cause,0.6606948548953435,0.6486112540135884,0.018289231090908332,1,42,51,reliable_weak,0.5,0.0,0
placebo_treatment,0.6606948548953435,0.05038578960852995,0.07626181623059747,1,42,51,reliable_weak,0.5,0.0,0
data_subset,0.6606948548953435,0.47138760477864744,0.45677496143795626,1,42,51,reliable_weak,0.5,0.0,0
random_common_cause,0.5876610357682429,0.6468396378190228,0.10070193265989859,1,42,52,fragile_strong,0.0,0.5,1
placebo_treatment,0.5876610357682429,0.4204426619635879,0.7154509766228551,0,42,52,fragile_strong,0.0,0.5,1
data_subset,0.5876610357682429,0.5142714205488943,0.44840183008229506,1,42,52,fragile_strong,0.0,0.5,1
random_common_cause,-0.687743488764667,-0.7634523750185709,0.11008302876104742,1,42,53,fragile_mild,0.0,0.3,1
placebo_treatment,-0.687743488764667,1.1947328627233564,1.7371780063950149,0,42,53,fragile_mild,0.0,0.3,1
data_subset,-0.687743488764667,-0.5223182377708555,0.7136342815961633,0,42,53,fragile_mild,0.0,0.3,1
random_common_cause,-0.2362906794862049,-0.2155742966299052,0.08767329672649726,1,42,54,fragile_mild,0.0,0.3,1
placebo_treatment,-0.2362906794862049,0.28186573733653136,1.1928770866012395,0,42,54,fragile_mild,0.0,0.3,1
data_subset,-0.2362906794862049,-0.18090293316901707,1.1521218042889085,0,42,54,fragile_mild,0.0,0.3,1
random_common_cause,0.2710077273702944,0.27457707789501745,0.013170659594683986,1,42,55,fragile_mild,0.0,0.3,1
placebo_treatment,0.2710077273702944,-0.2216844577824543,0.8180005047588673,0,42,55,fragile_mild,0.0,0.3,1
data_subset,0.2710077273702944,-0.02176115012241222,26.16681396253635,0,42,55,fragile_mild,0.0,0.3,1
random_common_cause,0.43572255583921926,0.44267995906707636,0.015967507613776973,1,42,56,reliable_weak,0.5,0.0,0
placebo_treatment,0.43572255583921926,-0.21039683917155932,0.48286882639418677,1,42,56,reliable_weak,0.5,0.0,0
data_subset,0.43572255583921926,0.5466319945906601,0.26671240272960456,1,42,56,reliable_weak,0.5,0.0,0
random_common_cause,1.407004616807209,1.408498193766219,0.0010615295366971375,1,42,57,reliable_strong,1.0,0.0,0
placebo_treatment,1.407004616807209,-0.1470598327303667,0.10451979401750405,1,42,57,reliable_strong,1.0,0.0,0
data_subset,1.407004616807209,1.407944577266386,0.05978934698473637,1,42,57,reliable_strong,1.0,0.0,0
random_common_cause,-0.38645050707086764,-0.3386274128102435,0.1237495963534971,1,42,58,fragile_mild,0.0,0.3,1
placebo_treatment,-0.38645050707086764,0.8503535652905978,2.200420363621516,0,42,58,fragile_mild,0.0,0.3,1
data_subset,-0.38645050707086764,-0.26697355362217967,1.1716416168980595,0,42,58,fragile_mild,0.0,0.3,1
random_common_cause,0.6360203077870777,0.691887648225483,0.08783892550976236,1,42,59,reliable_weak,0.5,0.0,0
placebo_treatment,0.6360203077870777,-0.21729100996535192,0.34164162261009917,1,42,59,reliable_weak,0.5,0.0,0
data_subset,0.6360203077870777,0.6927957286480588,0.17672421529557994,1,42,59,reliable_weak,0.5,0.0,0
random_common_cause,1.1266810273136354,1.265432547912483,0.12315066752271071,1,42,60,reliable_strong,1.0,0.0,0
placebo_treatment,1.1266810273136354,-0.33541924840592147,0.2977055974801202,1,42,60,reliable_strong,1.0,0.0,0
data_subset,1.1266810273136354,1.0183650758152132,0.17705938325778425,1,42,60,reliable_strong,1.0,0.0,0
random_common_cause,1.5137166528101182,1.5169280630223585,0.0021215398577259974,1,42,61,fragile_strong,0.0,0.5,1
placebo_treatment,1.5137166528101182,-0.8781764735552089,0.5801458759966275,0,42,61,fragile_strong,0.0,0.5,1
data_subset,1.5137166528101182,1.259863668093589,0.13268222403007043,1,42,61,fragile_strong,0.0,0.5,1
random_common_cause,0.7645836902974664,0.7953319628724355,0.040215705573063185,1,42,62,reliable_weak,0.5,0.0,0
placebo_treatment,0.7645836902974664,0.2251105672533415,0.2944224028186643,1,42,62,reliable_weak,0.5,0.0,0
data_subset,0.7645836902974664,0.5766199644628085,0.17656774305821493,1,42,62,reliable_weak,0.5,0.0,0
random_common_cause,0.12835144338427856,0.1822211643395735,0.419704831787605,0,42,63,reliable_weak,0.5,0.0,0
placebo_treatment,0.12835144338427856,0.0027707600968804313,0.0215872920773076,1,42,63,reliable_weak,0.5,0.0,0
data_subset,0.12835144338427856,0.10367155209801102,1.889977318614049,0,42,63,reliable_weak,0.5,0.0,0
random_common_cause,0.14382446291117504,0.12374541382359106,0.13960802412302184,1,42,64,fragile_mild,0.0,0.3,1
placebo_treatment,0.14382446291117504,0.6113034722684596,4.250344203586536,0,42,64,fragile_mild,0.0,0.3,1
data_subset,0.14382446291117504,0.15814231280988272,1.461647254849331,0,42,64,fragile_mild,0.0,0.3,1
random_common_cause,1.6172141397586899,1.6260930257213397,0.005490235179352748,1,42,65,fragile_strong,0.0,0.5,1
placebo_treatment,1.6172141397586899,1.0295056355637628,0.6365920320962436,0,42,65,fragile_strong,0.0,0.5,1
data_subset,1.6172141397586899,1.7418433857602662,0.21222938316706239,1,42,65,fragile_strong,0.0,0.5,1
random_common_cause,2.3851837234871924,2.369276589523488,0.006669144102848345,1,42,66,fragile_mild,0.0,0.3,1
placebo_treatment,2.3851837234871924,-0.8572296315275014,0.3593977365710899,1,42,66,fragile_mild,0.0,0.3,1
data_subset,2.3851837234871924,2.282609505726088,0.17712174782607581,1,42,66,fragile_mild,0.0,0.3,1
random_common_cause,1.125460680946735,1.125141499433296,0.00028360076797210676,1,42,67,fragile_mild,0.0,0.3,1
placebo_treatment,1.125460680946735,0.14327129743819575,0.1273001357254669,1,42,67,fragile_mild,0.0,0.3,1
data_subset,1.125460680946735,0.8845489468596675,0.28059602266571665,1,42,67,fragile_mild,0.0,0.3,1
random_common_cause,0.35295827438864824,0.3476523068748843,0.01503284636960077,1,42,68,reliable_weak,0.5,0.0,0
placebo_treatment,0.35295827438864824,-0.19304884484796503,0.5469452307991389,0,42,68,reliable_weak,0.5,0.0,0
data_subset,0.35295827438864824,0.40580776338613134,0.4317166459487364,1,42,68,reliable_weak,0.5,0.0,0
random_common_cause,-0.46006253705344724,-0.6409779753176592,0.39324096985361434,0,42,69,fragile_strong,0.0,0.5,1
placebo_treatment,-0.46006253705344724,0.43356129170434227,0.9423964282794315,0,42,69,fragile_strong,0.0,0.5,1
data_subset,-0.46006253705344724,-0.5411915188685441,0.741283032251058,0,42,69,fragile_strong,0.0,0.5,1
random_common_cause,1.1178913003540223,1.1987746905883359,0.07235353760128449,1,42,70,reliable_strong,1.0,0.0,0
placebo_treatment,1.1178913003540223,-0.00666181448617402,0.005959268565793745,1,42,70,reliable_strong,1.0,0.0,0
data_subset,1.1178913003540223,1.058789480554184,0.11161492522233041,1,42,70,reliable_strong,1.0,0.0,0
random_common_cause,0.3637197876555708,0.3784713246196198,0.04055742212743778,1,42,71,reliable_weak,0.5,0.0,0
placebo_treatment,0.3637197876555708,0.21026350581092218,0.5780920173912395,0,42,71,reliable_weak,0.5,0.0,0
data_subset,0.3637197876555708,0.3319173375747741,0.365518716600708,1,42,71,reliable_weak,0.5,0.0,0
random_common_cause,0.205837746830443,0.20511866120222233,0.0034934585094007,1,42,72,reliable_weak,0.5,0.0,0
placebo_treatment,0.205837746830443,-0.6279961586519317,3.050928065051343,0,42,72,reliable_weak,0.5,0.0,0
data_subset,0.205837746830443,0.22193077340801476,0.9548945319957202,0,42,72,reliable_weak,0.5,0.0,0
random_common_cause,-0.044047110273135265,-0.45509795029696265,9.332072807385302,0,42,73,fragile_mild,0.0,0.3,1
placebo_treatment,-0.044047110273135265,0.5681479815522196,12.898643702825114,0,42,73,fragile_mild,0.0,0.3,1
data_subset,-0.044047110273135265,0.07520274416649875,3.121526604257979,0,42,73,fragile_mild,0.0,0.3,1
random_common_cause,1.0392801887307015,1.4500740458616017,0.39526766851258166,0,42,74,fragile_mild,0.0,0.3,1
placebo_treatment,1.0392801887307015,0.2588290015366043,0.2490464114905515,1,42,74,fragile_mild,0.0,0.3,1
data_subset,1.0392801887307015,1.4903096312728026,0.405669747461555,1,42,74,fragile_mild,0.0,0.3,1
random_common_cause,0.5089352909317454,0.5354006658855208,0.052001453672672844,1,42,75,reliable_strong,1.0,0.0,0
placebo_treatment,0.5089352909317454,-0.05661383233096031,0.11123974568026751,1,42,75,reliable_strong,1.0,0.0,0
data_subset,0.5089352909317454,0.4935967804192762,0.32856655328836776,1,42,75,reliable_strong,1.0,0.0,0
random_common_cause,0.40436896233516584,0.42119177096201293,0.04160262085818377,1,42,76,fragile_strong,0.0,0.5,1
placebo_treatment,0.40436896233516584,1.1905112943201395,2.944121347605731,0,42,76,fragile_strong,0.0,0.5,1
data_subset,0.40436896233516584,0.08413008156343686,6.806366895724047,0,42,76,fragile_strong,0.0,0.5,1
random_common_cause,0.3112893184309506,0.33948438678200055,0.09057512314642469,1,42,77,fragile_strong,0.0,0.5,1
placebo_treatment,0.3112893184309506,0.2936979225436024,0.9434885977584538,0,42,77,fragile_strong,0.0,0.5,1
data_subset,0.3112893184309506,0.5581012649125775,1.181900913322745,0,42,77,fragile_strong,0.0,0.5,1
random_common_cause,-0.6053089481914201,-0.907114316839557,0.49859723625413077,0,42,78,fragile_strong,0.0,0.5,1
placebo_treatment,-0.6053089481914201,-1.7964797870701257,2.9678725094643985,0,42,78,fragile_strong,0.0,0.5,1
data_subset,-0.6053089481914201,-0.7135983044852934,0.8627739327922935,0,42,78,fragile_strong,0.0,0.5,1
random_common_cause,1.4225861051647533,1.4970959606054626,0.052376341347773914,1,42,79,reliable_strong,1.0,0.0,0
placebo_treatment,1.4225861051647533,-0.1455697266806637,0.10232753304152714,1,42,79,reliable_strong,1.0,0.0,0
data_subset,1.4225861051647533,1.4149032914031698,0.07032926807765832,1,42,79,reliable_strong,1.0,0.0,0
random_common_cause,1.0121317572172108,1.0005443707888262,0.011448496053758247,1,43,0,fragile_mild,0.0,0.3,1
placebo_treatment,1.0121317572172108,0.08920804022885419,0.0881387621648448,1,43,0,fragile_mild,0.0,0.3,1
data_subset,1.0121317572172108,1.2309098112520331,0.476261632714016,1,43,0,fragile_mild,0.0,0.3,1
random_common_cause,0.5844299830424108,0.5866262479684988,0.0037579607306503725,1,43,1,reliable_strong,1.0,0.0,0
placebo_treatment,0.5844299830424108,0.24061975818428666,0.4117169980425618,1,43,1,reliable_strong,1.0,0.0,0
data_subset,0.5844299830424108,0.5464458127046505,0.403030574992759,1,43,1,reliable_strong,1.0,0.0,0
random_common_cause,1.138616978447719,1.1426820367984143,0.003570171908236677,1,43,2,reliable_strong,1.0,0.0,0
placebo_treatment,1.138616978447719,-0.5253613465870615,0.4614030499556477,1,43,2,reliable_strong,1.0,0.0,0
data_subset,1.138616978447719,1.079530029676926,0.10817511260927405,1,43,2,reliable_strong,1.0,0.0,0
random_common_cause,-0.7331515423178788,-0.7341376073486033,0.001344967546009714,1,43,3,fragile_mild,0.0,0.3,1
placebo_treatment,-0.7331515423178788,-0.12276290704627753,0.1674454733576079,1,43,3,fragile_mild,0.0,0.3,1
data_subset,-0.7331515423178788,-0.716024704949169,0.5979261243532479,0,43,3,fragile_mild,0.0,0.3,1
random_common_cause,0.6915560064453597,1.006693919645581,0.45569398611697337,0,43,4,fragile_strong,0.0,0.5,1
placebo_treatment,0.6915560064453597,0.8703776863922861,1.2585787387865817,0,43,4,fragile_strong,0.0,0.5,1
data_subset,0.6915560064453597,0.8613506611145997,0.5441805635209466,0,43,4,fragile_strong,0.0,0.5,1
random_common_cause,0.7357460507710404,0.6934241083889724,0.057522486648369814,1,43,5,reliable_strong,1.0,0.0,0
placebo_treatment,0.7357460507710404,0.6538174213089188,0.8886455056384431,0,43,5,reliable_strong,1.0,0.0,0
data_subset,0.7357460507710404,0.6869363756845243,0.17107166655715664,1,43,5,reliable_strong,1.0,0.0,0
random_common_cause,0.752567510167322,0.7833457391015032,0.04089763179829284,1,43,6,reliable_weak,0.5,0.0,0
placebo_treatment,0.752567510167322,-0.23295431254399102,0.30954606649468186,1,43,6,reliable_weak,0.5,0.0,0
data_subset,0.752567510167322,0.7492717457015364,0.3621246022377606,1,43,6,reliable_weak,0.5,0.0,0
random_common_cause,0.6734892738413978,0.6878687567575541,0.021350722980545328,1,43,7,reliable_strong,1.0,0.0,0
placebo_treatment,0.6734892738413978,0.30417767397207257,0.45164442224465834,1,43,7,reliable_strong,1.0,0.0,0
data_subset,0.6734892738413978,0.7114585555272704,0.14884233023486212,1,43,7,reliable_strong,1.0,0.0,0
random_common_cause,0.5519842901499931,0.5217753889588506,0.05472782782084922,1,43,8,fragile_mild,0.0,0.3,1
placebo_treatment,0.5519842901499931,-0.3553904951618726,0.6438416844531949,0,43,8,fragile_mild,0.0,0.3,1
data_subset,0.5519842901499931,0.32361031929385947,1.329344985290639,0,43,8,fragile_mild,0.0,0.3,1
random_common_cause,0.825055609131504,0.7943095707170116,0.0372654134754108,1,43,9,reliable_weak,0.5,0.0,0
placebo_treatment,0.825055609131504,-0.33999073232711396,0.4120822021742337,1,43,9,reliable_weak,0.5,0.0,0
data_subset,0.825055609131504,0.7337805582347178,0.16569150717134934,1,43,9,reliable_weak,0.5,0.0,0
random_common_cause,0.22274358903482164,0.22385895110972948,0.005007381266239152,1,43,10,reliable_weak,0.5,0.0,0
placebo_treatment,0.22274358903482164,-0.07519308222739858,0.3375768638425037,1,43,10,reliable_weak,0.5,0.0,0
data_subset,0.22274358903482164,0.2717482296002294,0.7828747386438734,0,43,10,reliable_weak,0.5,0.0,0
random_common_cause,0.7851066544727044,0.9411671911344469,0.1987762245711142,0,43,11,fragile_strong,0.0,0.5,1
placebo_treatment,0.7851066544727044,1.0833023247150386,1.3798154920016685,0,43,11,fragile_strong,0.0,0.5,1
data_subset,0.7851066544727044,0.8053219499170605,0.13118228309020388,1,43,11,fragile_strong,0.0,0.5,1
random_common_cause,0.2918265871897732,0.29153572362812363,0.0009967000075303053,1,43,12,reliable_weak,0.5,0.0,0
placebo_treatment,0.2918265871897732,0.13088097103615146,0.44848885187777726,1,43,12,reliable_weak,0.5,0.0,0
data_subset,0.2918265871897732,0.34244749888733356,0.2784190660490242,1,43,12,reliable_weak,0.5,0.0,0
random_common_cause,-0.21306945360428364,-0.16456556659951704,0.22764355089044755,0,43,13,fragile_mild,0.0,0.3,1
placebo_treatment,-0.21306945360428364,-1.141331493557881,5.35661716989983,0,43,13,fragile_mild,0.0,0.3,1
data_subset,-0.21306945360428364,-0.3117575654995084,1.1058820465381034,0,43,13,fragile_mild,0.0,0.3,1
random_common_cause,1.2770092114898683,1.2320882873224874,0.03517666416436598,1,43,14,fragile_strong,0.0,0.5,1
placebo_treatment,1.2770092114898683,0.8339860446546992,0.6530775480324841,0,43,14,fragile_strong,0.0,0.5,1
data_subset,1.2770092114898683,0.9935145663443492,0.663435062475512,0,43,14,fragile_strong,0.0,0.5,1
random_common_cause,0.709035012193082,0.592137204569667,0.16486887898785701,0,43,15,fragile_strong,0.0,0.5,1
placebo_treatment,0.709035012193082,-1.0006431810864138,1.4112747098219771,0,43,15,fragile_strong,0.0,0.5,1
data_subset,0.709035012193082,0.6062251425880228,0.9848501239421368,0,43,15,fragile_strong,0.0,0.5,1
random_common_cause,0.39120333825881154,0.36119724891020916,0.07670202785629353,1,43,16,fragile_mild,0.0,0.3,1
placebo_treatment,0.39120333825881154,0.49129751209545147,1.2558622691773142,0,43,16,fragile_mild,0.0,0.3,1
data_subset,0.39120333825881154,0.28113853582568116,1.827062206815943,0,43,16,fragile_mild,0.0,0.3,1
random_common_cause,-0.7731243578064965,-0.7491044043325493,0.03106868026005079,1,43,17,fragile_mild,0.0,0.3,1
placebo_treatment,-0.7731243578064965,-1.117985166959209,1.4460612392696426,0,43,17,fragile_mild,0.0,0.3,1
data_subset,-0.7731243578064965,-0.6643866401519511,0.5131174867044201,0,43,17,fragile_mild,0.0,0.3,1
random_common_cause,0.6426683501581045,0.6223280822517467,0.0316497115523953,1,43,18,reliable_weak,0.5,0.0,0
placebo_treatment,0.6426683501581045,0.46032237477794213,0.7162673790683749,0,43,18,reliable_weak,0.5,0.0,0
data_subset,0.6426683501581045,0.6587326194909757,0.17901473880646043,1,43,18,reliable_weak,0.5,0.0,0
random_common_cause,0.9579512543756927,0.9585961579338472,0.0006732112466148267,1,43,19,reliable_strong,1.0,0.0,0
placebo_treatment,0.9579512543756927,-0.36241489691091044,0.37832290030989124,1,43,19,reliable_strong,1.0,0.0,0
data_subset,0.9579512543756927,0.9456459413487399,0.09050770234317823,1,43,19,reliable_strong,1.0,0.0,0
random_common_cause,0.12863396345131295,0.07724080497587708,0.39953024144271054,0,43,20,reliable_weak,0.5,0.0,0
placebo_treatment,0.12863396345131295,0.3430870552002759,2.6671576152602334,0,43,20,reliable_weak,0.5,0.0,0
data_subset,0.12863396345131295,0.030361890807065646,3.665421332234284,0,43,20,reliable_weak,0.5,0.0,0
random_common_cause,0.37081395303348,0.41271450106129487,0.11299614721895788,1,43,21,fragile_strong,0.0,0.5,1
placebo_treatment,0.37081395303348,-1.840790275481488,4.9641882685986385,0,43,21,fragile_strong,0.0,0.5,1
data_subset,0.37081395303348,0.2848610085242627,2.1510261599130542,0,43,21,fragile_strong,0.0,0.5,1
random_common_cause,-0.3553631500820006,-0.35808163267906323,0.007649871958967466,1,43,22,fragile_mild,0.0,0.3,1
placebo_treatment,-0.3553631500820006,0.2803370076649172,0.788874726037939,0,43,22,fragile_mild,0.0,0.3,1
data_subset,-0.3553631500820006,-0.048977019456948344,18.093033575656264,0,43,22,fragile_mild,0.0,0.3,1
random_common_cause,0.5209299401110148,0.47427985222162006,0.08955155827567367,1,43,23,reliable_strong,1.0,0.0,0
placebo_treatment,0.5209299401110148,0.1628413413775184,0.3125973933132265,1,43,23,reliable_strong,1.0,0.0,0
data_subset,0.5209299401110148,0.6017450241766624,0.16070950303173684,1,43,23,reliable_strong,1.0,0.0,0
random_common_cause,0.7601271095733637,0.8522363741845325,0.12117613416375439,1,43,24,fragile_mild,0.0,0.3,1
placebo_treatment,0.7601271095733637,-0.6347538302713439,0.8350627444765284,0,43,24,fragile_mild,0.0,0.3,1
data_subset,0.7601271095733637,0.589680832556381,0.7779357365261632,0,43,24,fragile_mild,0.0,0.3,1
random_common_cause,-0.6571075193385457,-0.6697533303632474,0.01924466035243532,1,43,25,fragile_mild,0.0,0.3,1
placebo_treatment,-0.6571075193385457,2.132602392407757,3.2454390334088195,0,43,25,fragile_mild,0.0,0.3,1
data_subset,-0.6571075193385457,-0.8395021930428263,0.8139490171108681,0,43,25,fragile_mild,0.0,0.3,1
random_common_cause,0.4252695179681137,0.4914465208070143,0.1556119120765728,0,43,26,fragile_strong,0.0,0.5,1
placebo_treatment,0.4252695179681137,-1.2260605928664237,2.8830201579562833,0,43,26,fragile_strong,0.0,0.5,1
data_subset,0.4252695179681137,0.24905995357402966,0.5718213232711231,0,43,26,fragile_strong,0.0,0.5,1
random_common_cause,1.1838156165305973,1.1829627835997254,0.0007204102724808602,1,43,27,reliable_strong,1.0,0.0,0
placebo_treatment,1.1838156165305973,-0.19029034094461078,0.16074322579245387,1,43,27,reliable_strong,1.0,0.0,0
data_subset,1.1838156165305973,1.2370983028476183,0.15700221250844895,1,43,27,reliable_strong,1.0,0.0,0
random_common_cause,0.6696750353326404,0.6858405538267918,0.024139347655570964,1,43,28,fragile_mild,0.0,0.3,1
placebo_treatment,0.6696750353326404,-0.9989972850512996,1.491764262281449,0,43,28,fragile_mild,0.0,0.3,1
data_subset,0.6696750353326404,0.5821320295077437,1.1962220632839025,0,43,28,fragile_mild,0.0,0.3,1
random_common_cause,-0.9372771375859831,-0.8111098408378875,0.1346104494483323,1,43,29,fragile_mild,0.0,0.3,1
placebo_treatment,-0.9372771375859831,-0.7236967659803052,0.7721267669498824,0,43,29,fragile_mild,0.0,0.3,1
data_subset,-0.9372771375859831,-0.7812086991889724,0.574536203154966,0,43,29,fragile_mild,0.0,0.3,1
random_common_cause,1.3269453313006725,1.1229801670971584,0.15371029943154274,0,43,30,reliable_strong,1.0,0.0,0
placebo_treatment,1.3269453313006725,0.6327840403234427,0.4768727282104286,1,43,30,reliable_strong,1.0,0.0,0
data_subset,1.3269453313006725,1.256330176867472,0.18581719872306734,1,43,30,reliable_strong,1.0,0.0,0
random_common_cause,0.4441172489566584,0.3979532034948996,0.10394562600351502,1,43,31,fragile_mild,0.0,0.3,1
placebo_treatment,0.4441172489566584,-0.6328186534443433,1.42489096050872,0,43,31,fragile_mild,0.0,0.3,1
data_subset,0.4441172489566584,0.4498685180251337,1.2859987750211093,0,43,31,fragile_mild,0.0,0.3,1
random_common_cause,1.0475622954133499,1.0567986922957713,0.008817038302029448,1,43,32,reliable_strong,1.0,0.0,0
placebo_treatment,1.0475622954133499,0.00016348013874908918,0.000156057677395293,1,43,32,reliable_strong,1.0,0.0,0
data_subset,1.0475622954133499,0.9984715198267358,0.1486115671089017,1,43,32,reliable_strong,1.0,0.0,0
random_common_cause,0.33324392086307614,0.2845128551419742,0.1462324221695994,1,43,33,reliable_weak,0.5,0.0,0
placebo_treatment,0.33324392086307614,-0.0020156744727738984,0.0060486458914342876,1,43,33,reliable_weak,0.5,0.0,0
data_subset,0.33324392086307614,0.28457489181589807,0.3667049448368196,1,43,33,reliable_weak,0.5,0.0,0
random_common_cause,1.2109666029062223,1.218603642345502,0.006306564872186777,1,43,34,fragile_strong,0.0,0.5,1
placebo_treatment,1.2109666029062223,0.4942830621203357,0.40817233186621016,1,43,34,fragile_strong,0.0,0.5,1
data_subset,1.2109666029062223,1.0554146796103736,0.31630370965453913,1,43,34,fragile_strong,0.0,0.5,1
random_common_cause,0.31804259241995125,0.2958100978364896,0.06990414212856537,1,43,35,reliable_weak,0.5,0.0,0
placebo_treatment,0.31804259241995125,0.38560507504555336,1.212432184354701,0,43,35,reliable_weak,0.5,0.0,0
data_subset,0.31804259241995125,0.3009885318105705,0.24470086988676842,1,43,35,reliable_weak,0.5,0.0,0
random_common_cause,1.2436527251100005,1.2455256822996512,0.0015060130145938336,1,43,36,reliable_strong,1.0,0.0,0
placebo_treatment,1.2436527251100005,0.3118797790859347,0.2507772248545904,1,43,36,reliable_strong,1.0,0.0,0
data_subset,1.2436527251100005,1.2073655884418257,0.12152105922609212,1,43,36,reliable_strong,1.0,0.0,0
random_common_cause,-0.8338464746451415,-0.8387505245922185,0.005881238448797252,1,43,37,fragile_mild,0.0,0.3,1
placebo_treatment,-0.8338464746451415,0.9237671295220974,1.1078383822576252,0,43,37,fragile_mild,0.0,0.3,1
data_subset,-0.8338464746451415,-1.0219707795569055,0.45192647474942865,1,43,37,fragile_mild,0.0,0.3,1
random_common_cause,1.2711728873758767,1.2581006407589634,0.010283610315115176,1,43,38,reliable_strong,1.0,0.0,0
placebo_treatment,1.2711728873758767,-0.35237069615184835,0.27720123647323736,1,43,38,reliable_strong,1.0,0.0,0
data_subset,1.2711728873758767,1.2433952154091013,0.05505898825360432,1,43,38,reliable_strong,1.0,0.0,0
random_common_cause,1.0245467841215772,1.0219541669473626,0.0025305015001705375,1,43,39,reliable_weak,0.5,0.0,0
placebo_treatment,1.0245467841215772,-0.3525411583194814,0.3440947390428267,1,43,39,reliable_weak,0.5,0.0,0
data_subset,1.0245467841215772,0.9420095403037438,0.1475618756612187,1,43,39,reliable_weak,0.5,0.0,0
random_common_cause,0.4851140254188499,-0.01758488373630887,1.0362489699635586,0,43,40,fragile_mild,0.0,0.3,1
placebo_treatment,0.4851140254188499,-0.48487032745288894,0.9994976480720166,0,43,40,fragile_mild,0.0,0.3,1
