final_V,cumulative_V,true_viol_rate,max_V,converged,convergence_step,track,seed,h_rate,variant
0.01496549127531184,2.306613229284402,0.34034034034034033,70.17756188191507,1,29,T1,55,0.0,full
0.5408066499145558,0.7106523611000624,0.4964964964964965,59.89183437816615,1,8,T1,55,0.0,no_ema
0.014965492666899389,2.30661318050318,0.34034034034034033,70.17756188191507,1,29,T1,55,0.0,no_floor
0.012214523895806894,2.4492536401432736,0.32932932932932935,75.28232214827062,1,29,T1,55,0.0,no_ceiling
0.08819408161770631,1.0361132970226319,0.44844844844844844,59.89183437816615,1,14,T1,55,0.0,beta_low
0.17184962166064413,4.098806101797757,0.3063063063063063,280.93609055285276,1,44,T1,55,0.0,beta_high
0.010513335988833626,2.095189284873946,0.35435435435435436,69.70562779866013,1,25,T1,56,0.0,full
0.7844420089284023,0.5985839897847485,0.5035035035035035,22.221171599123924,1,1000,T1,56,0.0,no_ema
0.010512220313530551,2.095216324372515,0.35435435435435436,69.7097388120512,1,25,T1,56,0.0,no_floor
0.007763829769873273,2.2427324318958837,0.34134134134134136,88.17707352353058,1,25,T1,56,0.0,no_ceiling
0.023119917012474928,0.8705569240555405,0.4544544544544545,22.221171599123924,1,13,T1,56,0.0,beta_low
0.00944375620338667,3.8746784541037735,0.3083083083083083,306.1858347537952,1,38,T1,56,0.0,beta_high
0.08204912881071749,2.0367095157128623,0.34434434434434436,74.71817284304642,1,18,T1,57,0.0,full
0.6252063770833407,0.5863543754940178,0.4974974974974975,20.490188516732285,1,1000,T1,57,0.0,no_ema
0.08224788592780824,2.0365535019515115,0.34434434434434436,74.7096453994028,1,18,T1,57,0.0,no_floor
0.023241013418604267,2.2446248662294113,0.32432432432432434,80.26250820373312,1,18,T1,57,0.0,no_ceiling
0.06156735585686185,0.8488024725273035,0.44744744744744747,20.490188516732285,1,10,T1,57,0.0,beta_low
0.04196188757137542,3.7776089160738504,0.3063063063063063,292.38132661313574,1,24,T1,57,0.0,beta_high
0.007503827377619863,2.0905361316503863,0.35235235235235235,68.87894836187972,1,21,T1,58,0.0,full
0.37391951821287817,0.6246166014735074,0.5065065065065065,32.95274758936399,1,4,T1,58,0.0,no_ema
0.007552854552788271,2.099165480123359,0.3563563563563564,68.89427796247567,1,21,T1,58,0.0,no_floor
0.02082276831792599,2.3203123358747577,0.3333333333333333,80.51956344974735,1,21,T1,58,0.0,no_ceiling
0.02443282309964516,0.9116700411020626,0.45145145145145144,32.95274758936399,1,13,T1,58,0.0,beta_low
0.058634851304091726,3.877620553699929,0.31931931931931934,300.5059877254965,1,32,T1,58,0.0,beta_high
0.0394011546054651,2.1489903376723825,0.34734734734734735,74.00034574423682,1,29,T1,59,0.0,full
0.5841803216718112,0.6335206270534666,0.4964964964964965,36.684466339261625,1,7,T1,59,0.0,no_ema
0.03897241337476777,2.1491993528442133,0.34734734734734735,73.80553212158033,1,29,T1,59,0.0,no_floor
0.015068616117659821,2.2592604595230834,0.34634634634634637,76.32690379129589,1,29,T1,59,0.0,no_ceiling
0.747521689969582,0.920932445319665,0.4444444444444444,36.684466339261625,1,14,T1,59,0.0,beta_low
0.0024619210229742255,3.797013197347982,0.2982982982982983,280.3338876291526,1,37,T1,59,0.0,beta_high
0.04836057438802839,2.1111633268414236,0.3263263263263263,70.86972372589766,1,32,T1,60,0.0,full
0.5528924571229373,0.6015534538223892,0.48348348348348347,22.89751313617274,1,1000,T1,60,0.0,no_ema
0.04836455049333816,2.1108811463495236,0.3263263263263263,70.87580353155313,1,32,T1,60,0.0,no_floor
0.026232978431556867,2.301756156800198,0.33133133133133136,78.12851050496978,1,32,T1,60,0.0,no_ceiling
0.0414658427928827,0.8802349296312042,0.45845845845845845,22.89751313617274,1,16,T1,60,0.0,beta_low
0.5036007066097145,4.0554626719646985,0.3053053053053053,291.9244297103579,1,52,T1,60,0.0,beta_high
0.09962557490985197,2.1107477956307874,0.34934934934934936,67.25113792025529,1,30,T1,61,0.0,full
0.6326121288241765,0.620005093830714,0.5005005005005005,31.532865768997635,1,162,T1,61,0.0,no_ema
0.0959266807915565,2.117711459739884,0.34934934934934936,73.32717891514447,1,30,T1,61,0.0,no_floor
0.035824753150405696,2.2660907353158466,0.32432432432432434,92.5865583141596,1,30,T1,61,0.0,no_ceiling
0.09854056618369779,0.9031403912691788,0.45045045045045046,31.532865768997635,1,13,T1,61,0.0,beta_low
0.24574313142175366,3.872372072377411,0.3063063063063063,277.74057273647,1,41,T1,61,0.0,beta_high
1.0787740385312103,2.7180735466080614,0.2012012012012012,86.20214694531482,1,25,T1,42,0.1,full
0.9352015831542381,0.746109781057476,0.5055055055055055,28.929585286349315,1,4,T1,42,0.1,no_ema
1.0787740385315148,2.71808083671159,0.2012012012012012,86.20205211982606,1,25,T1,42,0.1,no_floor
1.0831398426147019,2.7370752902261977,0.19519519519519518,86.94509186170067,1,25,T1,42,0.1,no_ceiling
0.977740661114025,1.509503883548151,0.3263263263263263,28.929585286349315,1,12,T1,42,0.1,beta_low
1.1435360362202514,4.120546049246843,0.16116116116116116,247.53934912466732,1,36,T1,42,0.1,beta_high
30.825109869094835,2.509566491024563,0.23123123123123124,67.07905095422635,0,13,T1,43,0.1,full
0.4219906931698398,0.750453606385416,0.5105105105105106,25.44986180769381,1,34,T1,43,0.1,no_ema
30.825109869094835,2.509566491024563,0.23123123123123124,67.07905095422635,0,13,T1,43,0.1,no_floor
70.64962585651752,2.708316702396783,0.23023023023023023,100.68093324505497,0,13,T1,43,0.1,no_ceiling
0.029291418330696102,1.712864637198788,0.2982982982982983,25.44986180769381,1,15,T1,43,0.1,beta_low
0.23501024040372434,3.786648007972778,0.18218218218218218,231.412526285885,1,34,T1,43,0.1,beta_high
0.2778179316170723,2.8412444802770733,0.21021021021021022,76.77189036631982,1,33,T1,44,0.1,full
0.3340331862356932,0.7684242933280493,0.5115115115115115,18.80535052970646,1,12,T1,44,0.1,no_ema
0.2778179316170733,2.841248690460079,0.21021021021021022,76.77189036631982,1,33,T1,44,0.1,no_floor
0.27613217497749076,3.0253924604844946,0.1981981981981982,103.20027404580009,1,33,T1,44,0.1,no_ceiling
0.4984991040369987,1.77745582043435,0.3053053053053053,22.900696793790008,1,26,T1,44,0.1,beta_low
